concept_code,concept_name,class_type,concept_class_id,standard_concept
D014801,Vitamin A,CHEM,SubClass,C
D014805,Vitamin B 12,CHEM,SubClass,C
D014807,Vitamin D,CHEM,SubClass,C
D014809,Vitamin D-Binding Protein,CHEM,Leaf,C
D014810,Vitamin E,CHEM,SubClass,C
D014812,Vitamin K,CHEM,SubClass,C
D014814,Vitamin U,CHEM,Leaf,C
D014819,Vitellogenins,CHEM,Leaf,C
D014841,von Willebrand Factor,CHEM,Leaf,C
D014859,Warfarin,CHEM,Leaf,C
D014862,Wasp Venoms,CHEM,Leaf,C
D014866,Waste Products,CHEM,SubClass,C
D014867,Water,CHEM,SubClass,C
D014873,Water Pollutants,CHEM,SubClass,C
D014874,"Water Pollutants, Chemical",CHEM,Leaf,C
D014875,"Water Pollutants, Radioactive",CHEM,Leaf,C
D014885,Waxes,CHEM,SubClass,C
D014906,Wetting Agents,CHEM,Leaf,C
D014909,Wheat Germ Agglutinins,CHEM,SubClass,C
D014966,Xanthenes,CHEM,SubClass,C
D014968,Xanthine Dehydrogenase,CHEM,Leaf,C
D014969,Xanthine Oxidase,CHEM,Leaf,C
D014970,Xanthines,CHEM,SubClass,C
D014971,Xanthinol Niacinate,CHEM,Leaf,C
D014975,Lutein,CHEM,Leaf,C
D014976,Xanthopterin,CHEM,Leaf,C
D014977,Xanthurenates,CHEM,SubClass,C
D014978,Xenon,CHEM,SubClass,C
D014979,Xenon Isotopes,CHEM,SubClass,C
D014980,Xenon Radioisotopes,CHEM,Leaf,C
D014988,Xipamide,CHEM,Leaf,C
D014990,Xylans,CHEM,Leaf,C
D014991,Xylazine,CHEM,Leaf,C
D014992,Xylenes,CHEM,Leaf,C
D014993,Xylitol,CHEM,Leaf,C
D014994,Xylose,CHEM,Leaf,C
D014995,Xylosidases,CHEM,SubClass,C
D014996,Xylulose,CHEM,Leaf,C
D015016,Yohimbine,CHEM,SubClass,C
D015018,Ytterbium,CHEM,Leaf,C
D015019,Yttrium,CHEM,SubClass,C
D015020,Yttrium Isotopes,CHEM,SubClass,C
D015021,Yttrium Radioisotopes,CHEM,Leaf,C
D015025,Zearalenone,CHEM,SubClass,C
D015026,Zeatin,CHEM,Leaf,C
D015028,Zein,CHEM,Leaf,C
D015029,Zeranol,CHEM,Leaf,C
D015031,Zimeldine,CHEM,Leaf,C
D015032,Zinc,CHEM,SubClass,C
D015033,Zinc Isotopes,CHEM,SubClass,C
D015034,Zinc Oxide,CHEM,Leaf,C
D015035,Zinc Oxide-Eugenol Cement,CHEM,Leaf,C
D015036,Zinc Phosphate Cement,CHEM,Leaf,C
D015037,Zinc Radioisotopes,CHEM,Leaf,C
D015038,Zineb,CHEM,Leaf,C
D015039,Ziram,CHEM,Leaf,C
D015040,Zirconium,CHEM,Leaf,C
D015041,Zolazepam,CHEM,Leaf,C
D015049,Zoxazolamine,CHEM,Leaf,C
D015054,Zymosan,CHEM,Leaf,C
D015055,1-Carboxyglutamic Acid,CHEM,Leaf,C
D015056,1-Methyl-3-isobutylxanthine,CHEM,Leaf,C
D015057,1-Naphthylamine,CHEM,SubClass,C
D015058,1-Naphthylisothiocyanate,CHEM,Leaf,C
D015059,1-Sarcosine-8-Isoleucine Angiotensin II,CHEM,Leaf,C
D015060,"1,2-Dipalmitoylphosphatidylcholine",CHEM,Leaf,C
D015061,"1,4-alpha-Glucan Branching Enzyme",CHEM,Leaf,C
D015062,11-Hydroxycorticosteroids,CHEM,SubClass,C
D015064,"16,16-Dimethylprostaglandin E2",CHEM,Leaf,C
D015065,17-Hydroxycorticosteroids,CHEM,SubClass,C
D015067,17-Hydroxysteroid Dehydrogenases,CHEM,SubClass,C
D015068,17-Ketosteroids,CHEM,SubClass,C
D015069,18-Hydroxycorticosterone,CHEM,Leaf,C
D015070,18-Hydroxydesoxycorticosterone,CHEM,Leaf,C
D015071,19-Iodocholesterol,CHEM,Leaf,C
D015072,2-Acetolactate Mutase,CHEM,Leaf,C
D015073,2-Acetylaminofluorene,CHEM,SubClass,C
D015074,2-Aminoadipic Acid,CHEM,Leaf,C
D015075,2-Aminopurine,CHEM,Leaf,C
D015077,2-Hydroxy-5-nitrobenzyl Bromide,CHEM,Leaf,C
D015078,2-Hydroxyphenethylamine,CHEM,Leaf,C
D015079,2-Isopropylmalate Synthase,CHEM,Leaf,C
D015080,Mesna,CHEM,Leaf,C
D015081,2-Naphthylamine,CHEM,Leaf,C
D015082,"2,2'-Dipyridyl",CHEM,Leaf,C
D015083,"2,3-Diketogulonic Acid",CHEM,Leaf,C
D015084,"2,4-Dichlorophenoxyacetic Acid",CHEM,SubClass,C
D015085,"2,4,5-Trichlorophenoxyacetic Acid",CHEM,SubClass,C
D015086,"2,6-Dichloroindophenol",CHEM,Leaf,C
D015087,"2',3'-Cyclic-Nucleotide Phosphodiesterases",CHEM,SubClass,C
D015088,"2',5'-Oligoadenylate Synthetase",CHEM,Leaf,C
D015089,20-Hydroxysteroid Dehydrogenases,CHEM,SubClass,C
D015090,25-Hydroxyvitamin D3 1-alpha-Hydroxylase,CHEM,Leaf,C
D015091,beta-Alanine,CHEM,SubClass,C
D015092,3-Deazauridine,CHEM,Leaf,C
D015093,Meglutol,CHEM,Leaf,C
D015094,3-Hydroxyacyl CoA Dehydrogenases,CHEM,SubClass,C
D015095,3-Hydroxyanthranilic Acid,CHEM,Leaf,C
D015096,3-Hydroxysteroid Dehydrogenases,CHEM,SubClass,C
D015097,3-Mercaptopropionic Acid,CHEM,Leaf,C
D015098,3-Methoxy-4-hydroxyphenylethanol,CHEM,Leaf,C
D015099,3-Oxoacyl-(Acyl-Carrier-Protein) Synthase,CHEM,Leaf,C
D015100,"3,3'-Diaminobenzidine",CHEM,Leaf,C
D015101,"3,3'-Dichlorobenzidine",CHEM,Leaf,C
D015102,"3,4-Dihydroxyphenylacetic Acid",CHEM,Leaf,C
D015103,Droxidopa,CHEM,Leaf,C
D015104,"3,4-Methylenedioxyamphetamine",CHEM,Leaf,C
D015105,"3',5'-Cyclic-AMP Phosphodiesterases",CHEM,SubClass,C
D015106,"3',5'-Cyclic-GMP Phosphodiesterases",CHEM,SubClass,C
D015107,4-Butyrolactone,CHEM,Leaf,C
D015108,4-Hydroxyaminoquinoline-1-oxide,CHEM,Leaf,C
D015109,4-Hydroxybenzoate-3-Monooxygenase,CHEM,Leaf,C
D015110,4-Hydroxycoumarins,CHEM,SubClass,C
D015111,4-Hydroxyphenylpyruvate Dioxygenase,CHEM,Leaf,C
D015112,4-Nitroquinoline-1-oxide,CHEM,Leaf,C
D015113,"Androstane-3,17-diol",CHEM,Leaf,C
D015114,Androstenediol,CHEM,Leaf,C
D015115,"5,6-Dihydroxytryptamine",CHEM,Leaf,C
D015116,"5,7-Dihydroxytryptamine",CHEM,Leaf,C
D015117,"5,8,11,14-Eicosatetraynoic Acid",CHEM,Leaf,C
D015118,Eicosapentaenoic Acid,CHEM,Leaf,C
D015119,Aminocaproic Acid,CHEM,Leaf,C
D015120,6-Aminonicotinamide,CHEM,Leaf,C
D015121,6-Ketoprostaglandin F1 alpha,CHEM,Leaf,C
D015122,Mercaptopurine,CHEM,SubClass,C
D015123,"7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide",CHEM,Leaf,C
D015124,8-Bromo Cyclic Adenosine Monophosphate,CHEM,Leaf,C
D015125,Oxyquinoline,CHEM,SubClass,C
D015126,"8,11,14-Eicosatrienoic Acid",CHEM,Leaf,C
D015127,"9,10-Dimethyl-1,2-benzanthracene",CHEM,Leaf,C
D015138,"RNA, Nuclear",CHEM,SubClass,C
D015164,"Vaccines, Inactivated",CHEM,SubClass,C
D015198,Designer Drugs,CHEM,Leaf,C
D015214,"Antigens, Differentiation, Myelomonocytic",CHEM,SubClass,C
D015215,Zidovudine,CHEM,Leaf,C
D015220,Calcium Channels,CHEM,SubClass,C
D015221,Potassium Channels,CHEM,SubClass,C
D015222,Sodium Channels,CHEM,SubClass,C
D015224,Dideoxynucleosides,CHEM,SubClass,C
D015226,Dinucleoside Phosphates,CHEM,Leaf,C
D015230,Prostaglandin D2,CHEM,Leaf,C
D015232,Dinoprostone,CHEM,Leaf,C
D015234,HLA-A Antigens,CHEM,SubClass,C
D015235,HLA-B Antigens,CHEM,SubClass,C
D015236,HLA-C Antigens,CHEM,Leaf,C
D015237,Dinoprost,CHEM,Leaf,C
D015238,Sulfotransferases,CHEM,SubClass,C
D015239,Arylsulfotransferase,CHEM,Leaf,C
D015240,"Phorbol 12,13-Dibutyrate",CHEM,Leaf,C
D015241,"Fibrinogens, Abnormal",CHEM,Leaf,C
D015242,Ofloxacin,CHEM,SubClass,C
D015243,"Cholesterol, VLDL",CHEM,Leaf,C
D015244,Thiorphan,CHEM,Leaf,C
D015245,Deoxyribonuclease BamHI,CHEM,Leaf,C
D015246,Deoxyribonuclease EcoRI,CHEM,Leaf,C
D015247,Deoxyribonuclease HindIII,CHEM,Leaf,C
D015248,Gemfibrozil,CHEM,Leaf,C
D015250,Aclarubicin,CHEM,Leaf,C
D015251,Epirubicin,CHEM,Leaf,C
D015252,"Deoxyribonucleases, Type II Site-Specific",CHEM,SubClass,C
D015253,"Deoxyribonucleases, Type I Site-Specific",CHEM,Leaf,C
D015254,DNA Modification Methylases,CHEM,SubClass,C
D015255,Idarubicin,CHEM,Leaf,C
D015256,Coenzyme A-Transferases,CHEM,Leaf,C
D015257,DNA-Cytosine Methylases,CHEM,SubClass,C
D015258,Acid Rain,CHEM,Leaf,C
D015260,Neprilysin,CHEM,Leaf,C
D015262,Xenobiotics,CHEM,Leaf,C
D015263,"Deoxyribonucleases, Type III Site-Specific",CHEM,Leaf,C
D015265,Site-Specific DNA-Methyltransferase (Adenine-Specific),CHEM,Leaf,C
D015280,DNA Restriction-Modification Enzymes,CHEM,SubClass,C
D015281,Cefmenoxime,CHEM,Leaf,C
D015282,Octreotide,CHEM,Leaf,C
D015283,Citalopram,CHEM,Leaf,C
D015286,Kassinin,CHEM,Leaf,C
D015287,Neurokinin B,CHEM,Leaf,C
D015288,Neurokinin A,CHEM,Leaf,C
D015289,Leukotrienes,CHEM,SubClass,C
D015291,Transforming Growth Factors,CHEM,SubClass,C
D015292,"Glycoprotein Hormones, alpha Subunit",CHEM,Leaf,C
D015293,Transducin,CHEM,Leaf,C
D015295,"Antigens, Tumor-Associated, Carbohydrate",CHEM,SubClass,C
D015296,Ceftizoxime,CHEM,Leaf,C
D015306,Biogenic Monoamines,CHEM,SubClass,C
D015310,Cefotiam,CHEM,Leaf,C
D015311,Cefmetazole,CHEM,Leaf,C
D015312,Hemodialysis Solutions,CHEM,Leaf,C
D015313,Cefotetan,CHEM,Leaf,C
D015314,Dialysis Solutions,CHEM,SubClass,C
D015317,Biogenic Polyamines,CHEM,SubClass,C
D015320,Tachykinins,CHEM,SubClass,C
D015335,Molecular Probes,CHEM,SubClass,C
D015341,Nucleic Acid Probes,CHEM,SubClass,C
D015342,DNA Probes,CHEM,SubClass,C
D015343,"DNA Probes, HLA",CHEM,Leaf,C
D015344,"DNA Probes, HPV",CHEM,Leaf,C
D015345,Oligonucleotide Probes,CHEM,Leaf,C
D015347,RNA Probes,CHEM,SubClass,C
D015363,Quinolones,CHEM,SubClass,C
D015365,Enoxacin,CHEM,Leaf,C
D015366,Pefloxacin,CHEM,Leaf,C
D015375,"Receptors, Interleukin-2",CHEM,SubClass,C
D015376,Nimustine,CHEM,Leaf,C
D015377,Cilastatin,CHEM,SubClass,C
D015378,Imipenem,CHEM,SubClass,C
D015386,Hazardous Substances,CHEM,SubClass,C
D015387,"Egg Proteins, Dietary",CHEM,SubClass,C
D015395,Histocompatibility Antigens Class I,CHEM,SubClass,C
D015415,Biomarkers,CHEM,SubClass,C
D015474,Isotretinoin,CHEM,Leaf,C
D015478,"Antigens, Heterophile",CHEM,SubClass,C
D015480,Deltaretrovirus Antibodies,CHEM,SubClass,C
D015481,HTLV-I Antibodies,CHEM,Leaf,C
D015482,HTLV-II Antibodies,CHEM,Leaf,C
D015483,HIV Antibodies,CHEM,Leaf,C
D015485,Deltaretrovirus Antigens,CHEM,SubClass,C
D015486,HTLV-I Antigens,CHEM,Leaf,C
D015487,HTLV-II Antigens,CHEM,Leaf,C
D015488,HIV Antigens,CHEM,SubClass,C
D015496,CD4-Positive T-Lymphocytes,CHEM,SubClass,C
D015500,Chloramphenicol O-Acetyltransferase,CHEM,Leaf,C
D015507,"Drugs, Investigational",CHEM,Leaf,C
D015513,Oncogene Proteins,CHEM,SubClass,C
D015514,"Oncogene Proteins, Fusion",CHEM,SubClass,C
D015525,"Fatty Acids, Omega-3",CHEM,SubClass,C
D015532,Rehydration Solutions,CHEM,Leaf,C
D015534,Trans-Activators,CHEM,SubClass,C
D015544,"Inositol 1,4,5-Trisphosphate",CHEM,Leaf,C
D015570,Josamycin,CHEM,Leaf,C
D015572,Spiramycin,CHEM,Leaf,C
D015575,Roxithromycin,CHEM,Leaf,C
D015603,Keratinocytes,CHEM,SubClass,C
D015609,Organotechnetium Compounds,CHEM,SubClass,C
D015632,"1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine",CHEM,Leaf,C
D015636,Magnesium Chloride,CHEM,Leaf,C
D015638,Cytochalasin D,CHEM,Leaf,C
D015643,Erythromycin Ethylsuccinate,CHEM,Leaf,C
D015644,Miocamycin,CHEM,Leaf,C
D015645,Tylosin,CHEM,Leaf,C
D015647,"2,3,4,5-Tetrahydro-7,8-dihydroxy-1-phenyl-1H-3-benzazepine",CHEM,Leaf,C
D015649,Pentostatin,CHEM,Leaf,C
D015650,"24,25-Dihydroxyvitamin D 3",CHEM,Leaf,C
D015652,25-Hydroxyvitamin D 2,CHEM,Leaf,C
D015655,1-Methyl-4-phenylpyridinium,CHEM,Leaf,C
D015660,7-Alkoxycoumarin O-Dealkylase,CHEM,Leaf,C
D015662,"Trimethoprim, Sulfamethoxazole Drug Combination",CHEM,Leaf,C
D015672,Erythroid Precursor Cells,CHEM,SubClass,C
D015675,Osteocalcin,CHEM,Leaf,C
D015676,Osteonectin,CHEM,Leaf,C
D015678,Viral Structural Proteins,CHEM,SubClass,C
D015681,"Fusion Proteins, gag-onc",CHEM,SubClass,C
D015682,"Retroviridae Proteins, Oncogenic",CHEM,SubClass,C
D015683,"Gene Products, gag",CHEM,SubClass,C
D015684,"Gene Products, pol",CHEM,SubClass,C
D015685,"Fusion Proteins, gag-pol",CHEM,Leaf,C
D015686,"Gene Products, env",CHEM,SubClass,C
D015688,Oncogene Protein pp60(v-src),CHEM,Leaf,C
D015689,Oncogene Protein p21(ras),CHEM,Leaf,C
D015693,"Gene Products, nef",CHEM,SubClass,C
D015694,"Gene Products, rev",CHEM,SubClass,C
D015696,"Gene Products, tat",CHEM,SubClass,C
D015699,HIV Envelope Protein gp120,CHEM,Leaf,C
D015700,HIV Envelope Protein gp41,CHEM,SubClass,C
D015703,"Antigens, CD",CHEM,SubClass,C
D015704,CD4 Antigens,CHEM,Leaf,C
D015707,HN Protein,CHEM,Leaf,C
D015717,Peptide T,CHEM,Leaf,C
D015718,Fibrin Tissue Adhesive,CHEM,Leaf,C
D015719,Single-Strand Specific DNA and RNA Endonucleases,CHEM,SubClass,C
D015720,5'-Nucleotidase,CHEM,Leaf,C
D015721,Diphtheria-Tetanus-Pertussis Vaccine,CHEM,Leaf,C
D015725,Fluconazole,CHEM,Leaf,C
D015728,"Receptors, HIV",CHEM,SubClass,C
D015735,Mifepristone,CHEM,Leaf,C
D015736,Felodipine,CHEM,Leaf,C
D015737,Nisoldipine,CHEM,Leaf,C
D015738,Famotidine,CHEM,Leaf,C
D015739,Nocodazole,CHEM,Leaf,C
D015740,Calcitonin Gene-Related Peptide,CHEM,Leaf,C
D015741,Metribolone,CHEM,Leaf,C
D015742,Propofol,CHEM,Leaf,C
D015759,Ionomycin,CHEM,Leaf,C
D015760,Alfentanil,CHEM,Leaf,C
D015761,4-Aminopyridine,CHEM,SubClass,C
D015762,2-Chloroadenosine,CHEM,SubClass,C
D015763,2-Amino-5-phosphonovalerate,CHEM,Leaf,C
D015764,Bepridil,CHEM,Leaf,C
D015765,Almitrine,CHEM,Leaf,C
D015766,Albendazole,CHEM,Leaf,C
D015767,Mefloquine,CHEM,Leaf,C
D015772,"4,5-Dihydro-1-(3-(trifluoromethyl)phenyl)-1H-pyrazol-3-amine",CHEM,Leaf,C
D015773,Enalaprilat,CHEM,Leaf,C
D015774,Ganciclovir,CHEM,SubClass,C
D015777,Eicosanoids,CHEM,SubClass,C
D015778,Minor Histocompatibility Antigens,CHEM,SubClass,C
D015780,Carbapenems,CHEM,SubClass,C
D015784,Betaxolol,CHEM,Leaf,C
D015786,Cytochromes b5,CHEM,Leaf,C
D015788,HLA-A1 Antigen,CHEM,Leaf,C
D015789,HLA-A2 Antigen,CHEM,Leaf,C
D015790,Cefonicid,CHEM,Leaf,C
D015791,HLA-A3 Antigen,CHEM,Leaf,C
D015793,HLA-B7 Antigen,CHEM,Leaf,C
D015795,HLA-B8 Antigen,CHEM,Leaf,C
D015796,HLA-B27 Antigen,CHEM,Leaf,C
D015797,HLA-B35 Antigen,CHEM,Leaf,C
D015798,HLA-DR1 Antigen,CHEM,Leaf,C
D015800,Protozoan Proteins,CHEM,SubClass,C
D015801,Helminth Proteins,CHEM,SubClass,C
D015802,HLA-DR2 Antigen,CHEM,Leaf,C
D015803,HLA-DR3 Antigen,CHEM,Leaf,C
D015804,HLA-DR4 Antigen,CHEM,Leaf,C
D015805,HLA-DR5 Antigen,CHEM,Leaf,C
D015808,HLA-DR6 Antigen,CHEM,Leaf,C
D015809,HLA-DR7 Antigen,CHEM,Leaf,C
D015815,Cell Adhesion Molecules,CHEM,SubClass,C
D015816,"Cell Adhesion Molecules, Neuronal",CHEM,SubClass,C
D015820,Cadherins,CHEM,SubClass,C
D015843,Serpins,CHEM,SubClass,C
D015844,Heparin Cofactor II,CHEM,Leaf,C
D015846,Monokines,CHEM,SubClass,C
D015847,Interleukin-4,CHEM,Leaf,C
D015848,Interleukin-5,CHEM,Leaf,C
D015849,Plasminogen Inactivators,CHEM,SubClass,C
D015850,Interleukin-6,CHEM,Leaf,C
D015851,Interleukin-7,CHEM,Leaf,C
D015852,Eukaryotic Initiation Factor-2,CHEM,Leaf,C
D015879,Myosin Subfragments,CHEM,Leaf,C
D015891,Cystatins,CHEM,SubClass,C
D015921,Dental Implants,CHEM,Leaf,C
D015922,Complement C1q,CHEM,Leaf,C
D015923,Complement C1r,CHEM,Leaf,C
D015926,Complement C3a,CHEM,Leaf,C
D015932,Complement C3c,CHEM,Leaf,C
D015933,Complement C3d,CHEM,Leaf,C
D015934,Complement C4a,CHEM,Leaf,C
D015935,Complement C4b,CHEM,Leaf,C
D015936,Complement C5a,CHEM,SubClass,C
D015937,"Complement C5a, des-Arginine",CHEM,Leaf,C
D015938,Complement Membrane Attack Complex,CHEM,Leaf,C
D015939,Kitasamycin,CHEM,Leaf,C
D015942,Factor VIIa,CHEM,Leaf,C
D015943,Factor Va,CHEM,Leaf,C
D015944,Factor VIIIa,CHEM,Leaf,C
D015945,Factor XIa,CHEM,Leaf,C
D015946,Ethylene Dibromide,CHEM,Leaf,C
D015949,Factor IXa,CHEM,Leaf,C
D015951,Factor Xa,CHEM,Leaf,C
D015956,Factor XIIa,CHEM,Leaf,C
D015977,Eukaryotic Initiation Factor-1,CHEM,Leaf,C
D015978,Trichosanthin,CHEM,Leaf,C
D015979,"Killer Cells, Lymphokine-Activated",CHEM,Leaf,C
D016023,Integrins,CHEM,SubClass,C
D016024,"Receptors, Cytoadhesin",CHEM,SubClass,C
D016028,"Receptors, Leukocyte-Adhesion",CHEM,SubClass,C
D016029,"Receptors, Very Late Antigen",CHEM,SubClass,C
D016044,"Fusion Proteins, bcr-abl",CHEM,Leaf,C
D016047,Zalcitabine,CHEM,SubClass,C
D016048,Dideoxyadenosine,CHEM,Leaf,C
D016049,Didanosine,CHEM,Leaf,C
D016052,Protozoan Vaccines,CHEM,SubClass,C
D016053,"RNA, Protozoan",CHEM,Leaf,C
D016054,"DNA, Protozoan",CHEM,SubClass,C
D016056,Immunodominant Epitopes,CHEM,Leaf,C
D016131,Lymphocyte Subsets,CHEM,SubClass,C
D016159,Tumor Suppressor Protein p53,CHEM,Leaf,C
D016160,Retinoblastoma Protein,CHEM,Leaf,C
D016167,Integrin alphaXbeta2,CHEM,SubClass,C
D016169,Lymphocyte Function-Associated Antigen-1,CHEM,Leaf,C
D016173,Macrophage Colony-Stimulating Factor,CHEM,Leaf,C
D016175,B-Lymphocyte Subsets,CHEM,SubClass,C
D016176,T-Lymphocyte Subsets,CHEM,SubClass,C
D016177,Macrophage-1 Antigen,CHEM,Leaf,C
D016178,Granulocyte-Macrophage Colony-Stimulating Factor,CHEM,Leaf,C
D016179,Granulocyte Colony-Stimulating Factor,CHEM,SubClass,C
D016184,"Receptors, Colony-Stimulating Factor",CHEM,SubClass,C
D016185,"Receptors, Interleukin-3",CHEM,SubClass,C
D016186,"Receptor, Macrophage Colony-Stimulating Factor",CHEM,Leaf,C
D016187,"Receptors, Granulocyte-Macrophage Colony-Stimulating Factor",CHEM,SubClass,C
D016188,"Receptors, Granulocyte Colony-Stimulating Factor",CHEM,Leaf,C
D016189,Dystrophin,CHEM,Leaf,C
D016190,Carboplatin,CHEM,Leaf,C
D016194,"Receptors, N-Methyl-D-Aspartate",CHEM,Leaf,C
D016200,Maturation-Promoting Factor,CHEM,SubClass,C
D016201,"Receptors, Lymphocyte Homing",CHEM,SubClass,C
D016202,N-Methylaspartate,CHEM,Leaf,C
D016203,CDC2 Protein Kinase,CHEM,Leaf,C
D016207,Cytokines,CHEM,SubClass,C
D016209,Interleukin-8,CHEM,Leaf,C
D016210,Methacholine Chloride,CHEM,Leaf,C
D016211,Transforming Growth Factor alpha,CHEM,Leaf,C
D016212,Transforming Growth Factor beta,CHEM,SubClass,C
D016213,Cyclins,CHEM,SubClass,C
D016215,Macrophage-Activating Factors,CHEM,SubClass,C
D016220,Fibroblast Growth Factor 1,CHEM,Leaf,C
D016222,Fibroblast Growth Factor 2,CHEM,Leaf,C
D016226,"Phosphorus, Dietary",CHEM,Leaf,C
D016227,Benzoquinones,CHEM,SubClass,C
D016228,Endothelial Growth Factors,CHEM,Leaf,C
D016229,Amyloid beta-Peptides,CHEM,Leaf,C
D016232,Endothelins,CHEM,SubClass,C
D016244,Guanosine 5'-O-(3-Thiotriphosphate),CHEM,Leaf,C
D016246,"Lymphocytes, Tumor-Infiltrating",CHEM,Leaf,C
D016255,Anistreplase,CHEM,Leaf,C
D016256,Lewis X Antigen,CHEM,SubClass,C
D016257,Fura-2,CHEM,Leaf,C
D016260,"Monocytes, Activated Killer",CHEM,Leaf,C
D016264,Dextran Sulfate,CHEM,Leaf,C
D016271,Proto-Oncogene Proteins c-myc,CHEM,Leaf,C
D016274,Oncogene Protein p55(v-myc),CHEM,Leaf,C
D016281,Oncogene Protein gp140(v-fms),CHEM,Leaf,C
D016282,Aspartic Acid Endopeptidases,CHEM,SubClass,C
D016283,Proto-Oncogene Proteins p21(ras),CHEM,Leaf,C
D016284,Technetium Tc 99m Pentetate,CHEM,Leaf,C
D016285,Iloprost,CHEM,Leaf,C
D016291,Dizocilpine Maleate,CHEM,Leaf,C
D016293,Moricizine,CHEM,Leaf,C
D016298,Hematopoietic Cell Growth Factors,CHEM,SubClass,C
D016305,Thymopentin,CHEM,Leaf,C
D016308,"Enkephalin, Leucine-2-Alanine",CHEM,Leaf,C
D016314,Ethylketocyclazocine,CHEM,Leaf,C
D016315,Proto-Oncogene Proteins c-abl,CHEM,SubClass,C
D016316,Guanfacine,CHEM,Leaf,C
D016318,Quisqualic Acid,CHEM,Leaf,C
D016326,Extracellular Matrix Proteins,CHEM,SubClass,C
D016328,NF-kappa B,CHEM,SubClass,C
D016329,Sp1 Transcription Factor,CHEM,Leaf,C
D016333,HIV Protease,CHEM,Leaf,C
D016336,"Gene Products, vpr",CHEM,SubClass,C
D016337,"RNA, Catalytic",CHEM,SubClass,C
D016346,"Gene Products, vif",CHEM,SubClass,C
D016356,"Gene Products, tax",CHEM,Leaf,C
D016370,"Gene Products, rex",CHEM,Leaf,C
D016372,"RNA, Antisense",CHEM,SubClass,C
D016373,"DNA, Antisense",CHEM,SubClass,C
D016374,Oncogene Proteins v-abl,CHEM,Leaf,C
D016375,Antisense Elements (Genetics),CHEM,SubClass,C
D016376,"Oligonucleotides, Antisense",CHEM,SubClass,C
D016392,Proto-Oncogene Proteins pp60(c-src),CHEM,Leaf,C
D016475,3T3 Cells,CHEM,SubClass,C
D016547,Kinesins,CHEM,Leaf,C
D016559,Tacrolimus,CHEM,Leaf,C
D016564,Amyloid beta-Protein Precursor,CHEM,SubClass,C
D016566,Organoselenium Compounds,CHEM,SubClass,C
D016567,Nizatidine,CHEM,Leaf,C
D016568,"Drugs, Generic",CHEM,Leaf,C
D016572,Cyclosporine,CHEM,Leaf,C
D016573,Agrochemicals,CHEM,SubClass,C
D016576,Fleroxacin,CHEM,Leaf,C
D016578,Crack Cocaine,CHEM,Leaf,C
D016587,Antimutagenic Agents,CHEM,Leaf,C
D016588,Anticarcinogenic Agents,CHEM,Leaf,C
D016589,Astemizole,CHEM,Leaf,C
D016590,Aphidicolin,CHEM,Leaf,C
D016593,Terfenadine,CHEM,Leaf,C
D016595,Misoprostol,CHEM,Leaf,C
D016596,Vinculin,CHEM,Leaf,C
D016597,Trimetrexate,CHEM,Leaf,C
D016601,RNA-Binding Proteins,CHEM,SubClass,C
D016604,Aflatoxin B1,CHEM,Leaf,C
D016607,Aflatoxin M1,CHEM,Leaf,C
D016608,Talin,CHEM,Leaf,C
D016620,Enprostil,CHEM,Leaf,C
D016623,Ion Pumps,CHEM,SubClass,C
D016627,Oxidopamine,CHEM,Leaf,C
D016630,Rioprostil,CHEM,Leaf,C
D016632,Apolipoprotein A-I,CHEM,Leaf,C
D016633,Apolipoprotein A-II,CHEM,Leaf,C
D016642,Bupropion,CHEM,Leaf,C
D016644,Canthaxanthin,CHEM,Leaf,C
D016650,Fluorescein-5-isothiocyanate,CHEM,Leaf,C
D016651,Lithium Carbonate,CHEM,Leaf,C
D016655,HIV Core Protein p24,CHEM,Leaf,C
D016660,"NAD(P)H Dehydrogenase (Quinone)",CHEM,SubClass,C
D016666,Fluvoxamine,CHEM,Leaf,C
D016670,Gabexate,CHEM,Leaf,C
D016677,Tocainide,CHEM,Leaf,C
D016682,Lupus Coagulation Inhibitor,CHEM,Leaf,C
D016685,Mitomycin,CHEM,Leaf,C
D016686,Monocrotaline,CHEM,Leaf,C
D016687,Polydioxanone,CHEM,Leaf,C
D016692,"Receptors, Antigen, T-Cell, gamma-delta",CHEM,Leaf,C
D016693,"Receptors, Antigen, T-Cell, alpha-beta",CHEM,Leaf,C
D016695,Glycosyltransferases,CHEM,SubClass,C
D016698,Technetium Tc 99m Pyrophosphate,CHEM,Leaf,C
D016700,Encainide,CHEM,Leaf,C
D016704,Synapsins,CHEM,Leaf,C
D016708,Synaptophysin,CHEM,Leaf,C
D016712,Mupirocin,CHEM,Leaf,C
D016713,Ritanserin,CHEM,Leaf,C
D016718,Arachidonic Acid,CHEM,Leaf,C
D016722,Cermet Cements,CHEM,Leaf,C
D016729,Leuprolide,CHEM,Leaf,C
D016747,Minor Lymphocyte Stimulatory Antigens,CHEM,Leaf,C
D016753,Interleukin-10,CHEM,Leaf,C
D016755,Proto-Oncogene Proteins c-jun,CHEM,Leaf,C
D016756,"Immunoglobulins, Intravenous",CHEM,Leaf,C
D016759,Oncogene Protein p65(gag-jun),CHEM,Leaf,C
D016760,Proto-Oncogene Proteins c-fos,CHEM,Leaf,C
D016761,Oncogene Proteins v-fos,CHEM,Leaf,C
