concept_code,concept_name,class_type,concept_class_id,standard_concept
N0000009104,Increased Autonomic Nervous System Histamine Activity,PE,SubClass,C
N0000009105,Increased Autonomic Nervous System Nerve Growth Factor Activity,PE,SubClass,C
N0000009106,Increased Autonomic Nervous System Neurotensin Activity,PE,SubClass,C
N0000009107,Increased Autonomic Nervous System Nitric Oxide Activity,PE,SubClass,C
N0000009108,Increased Autonomic Nervous System Norepinephrine Activity,PE,SubClass,C
N0000009109,Increased Autonomic Nervous System Organized Electrical Activity,PE,SubClass,C
N0000009110,Increased Autonomic Nervous System Serotonin Activity,PE,SubClass,C
N0000009111,Increased Autonomic Nervous System Substance P Activity,PE,SubClass,C
N0000009112,Increased Autonomic Nervous System VIP Activity,PE,SubClass,C
N0000009113,Increased B Lymphocyte Destruction,PE,Leaf,C
N0000009114,Increased B Lymphocyte Production,PE,Leaf,C
N0000009115,Increased Biliary Motility,PE,Leaf,C
N0000009116,Increased Bladder Contractility,PE,Leaf,C
N0000009117,Increased Bladder Sphincter Tone,PE,Leaf,C
N0000009118,Increased Bradykinin Activity,PE,Leaf,C
N0000009119,Increased Bradykinin Degradation,PE,Leaf,C
N0000009120,Increased Bradykinin Production,PE,Leaf,C
N0000009121,Increased Brain Derived Neurotropic Activity,PE,SubClass,C
N0000009122,Increased Brain Stem Acetylcholine Activity,PE,Leaf,C
N0000009123,Increased Brain Stem Aspartate Activity,PE,Leaf,C
N0000009124,Increased Brain Stem Brain Derived Neurotropic Activity,PE,Leaf,C
N0000009125,Increased Brain Stem CCK Activity,PE,Leaf,C
N0000009126,Increased Brain Stem Disorganized Electrical Activity,PE,Leaf,C
N0000009127,Increased Brain Stem Dopamine Activity,PE,Leaf,C
N0000009128,Increased Brain Stem Dynorphin Activity,PE,Leaf,C
N0000009129,Increased Brain Stem Endorphin Activity,PE,Leaf,C
N0000009130,Increased Brain Stem Enkephalin Activity,PE,Leaf,C
N0000009131,Increased Brain Stem Epinephrine Activity,PE,Leaf,C
N0000009132,Increased Brain Stem GABA Activity,PE,Leaf,C
N0000009133,Increased Brain Stem Gastrin Activity,PE,Leaf,C
N0000009134,Increased Brain Stem Glutamate Activity,PE,Leaf,C
N0000009135,Increased Brain Stem Glycine Activity,PE,Leaf,C
N0000009136,Increased Brain Stem Histamine Activity,PE,Leaf,C
N0000009137,Increased Brain Stem Nerve Growth Factor Activity,PE,Leaf,C
N0000009138,Increased Brain Stem Neurotensin Activity,PE,Leaf,C
N0000009139,Increased Brain Stem Nitric Oxide Activity,PE,Leaf,C
N0000009140,Increased Brain Stem Norepinephrine Activity,PE,Leaf,C
N0000009141,Increased Brain Stem Organized Electrical Activity,PE,Leaf,C
N0000009142,Increased Brain Stem Serotonin Activity,PE,Leaf,C
N0000009143,Increased Brain Stem Substance P Activity,PE,Leaf,C
N0000009144,Increased Brain Stem VIP Activity,PE,Leaf,C
N0000009145,Increased CCK Activity,PE,SubClass,C
N0000009146,Increased CRH Activity,PE,Leaf,C
N0000009147,Increased CRH Secretion,PE,Leaf,C
N0000009148,Increased Calcitonin Secretion,PE,Leaf,C
N0000009149,Increased Cardiac Muscle Acetylcholine Activity,PE,Leaf,C
N0000009150,Increased Cardiac Muscle Aspartate Activity,PE,Leaf,C
N0000009151,Increased Cardiac Muscle Brain Derived Neurotropic Activity,PE,Leaf,C
N0000009152,Increased Cardiac Muscle CCK Activity,PE,Leaf,C
N0000009153,Increased Cardiac Muscle Disorganized Electrical Activity,PE,Leaf,C
N0000009154,Increased Cardiac Muscle Dopamine Activity,PE,Leaf,C
N0000009155,Increased Cardiac Muscle Dynorphin Activity,PE,Leaf,C
N0000009156,Increased Cardiac Muscle Endorphin Activity,PE,Leaf,C
N0000009157,Increased Cardiac Muscle Enkephalin Activity,PE,Leaf,C
N0000009158,Increased Cardiac Muscle Epinephrine Activity,PE,Leaf,C
N0000009159,Increased Cardiac Muscle GABA Activity,PE,Leaf,C
N0000009160,Increased Cardiac Muscle Gastrin Activity,PE,Leaf,C
N0000009161,Increased Cardiac Muscle Glutamate Activity,PE,Leaf,C
N0000009162,Increased Cardiac Muscle Glycine Activity,PE,Leaf,C
N0000009163,Increased Cardiac Muscle Histamine Activity,PE,Leaf,C
N0000009164,Increased Cardiac Muscle Nerve Growth Factor Activity,PE,Leaf,C
N0000009165,Increased Cardiac Muscle Neurotensin Activity,PE,Leaf,C
N0000009166,Increased Cardiac Muscle Nitric Oxide Activity,PE,Leaf,C
N0000009167,Increased Cardiac Muscle Norepinephrine Activity,PE,Leaf,C
N0000009168,Increased Cardiac Muscle Organized Electrical Activity,PE,Leaf,C
N0000009169,Increased Cardiac Muscle Serotonin Activity,PE,Leaf,C
N0000009170,Increased Cardiac Muscle Substance P Activity,PE,Leaf,C
N0000009171,Increased Cardiac Muscle VIP Activity,PE,Leaf,C
N0000009172,Increased Cell Membrane Integrity,PE,Leaf,C
N0000009173,Increased Cell Membrane Synthesis & Repair,PE,Leaf,C
N0000009174,Increased Cell Wall Integrity,PE,Leaf,C
N0000009175,Increased Cell Wall Synthesis & Repair,PE,Leaf,C
N0000009176,Increased Cellular Death,PE,Leaf,C
N0000009177,Increased Cellular Locomotion,PE,Leaf,C
N0000009178,Increased Central Nervous System Acetylcholine Activity,PE,SubClass,C
N0000009179,Increased Central Nervous System Aspartate Activity,PE,SubClass,C
N0000009180,Increased Central Nervous System Brain Derived Neurotropic Activity,PE,SubClass,C
N0000009181,Increased Central Nervous System CCK Activity,PE,SubClass,C
N0000009182,Increased Central Nervous System Disorganized Electrical Activity,PE,SubClass,C
N0000009183,Increased Central Nervous System Dopamine Activity,PE,SubClass,C
N0000009184,Increased Central Nervous System Dynorphin Activity,PE,SubClass,C
N0000009185,Increased Central Nervous System Endorphin Activity,PE,SubClass,C
N0000009186,Increased Central Nervous System Enkephalin Activity,PE,SubClass,C
N0000009187,Increased Central Nervous System Epinephrine Activity,PE,SubClass,C
N0000009188,Increased Central Nervous System GABA Activity,PE,SubClass,C
N0000009189,Increased Central Nervous System Gastrin Activity,PE,SubClass,C
N0000009190,Increased Central Nervous System Glutamate Activity,PE,SubClass,C
N0000009191,Increased Central Nervous System Glycine Activity,PE,SubClass,C
N0000009192,Increased Central Nervous System Histamine Activity,PE,SubClass,C
N0000009193,Increased Central Nervous System Nerve Growth Factor Activity,PE,SubClass,C
N0000009194,Increased Central Nervous System Neurotensin Activity,PE,SubClass,C
N0000009195,Increased Central Nervous System Nitric Oxide Activity,PE,SubClass,C
N0000009196,Increased Central Nervous System Norepinephrine Activity,PE,SubClass,C
N0000009197,Increased Central Nervous System Organized Electrical Activity,PE,SubClass,C
N0000009198,Increased Central Nervous System Serotonin Activity,PE,SubClass,C
N0000009199,Increased Central Nervous System Substance P Activity,PE,SubClass,C
N0000009200,Increased Central Nervous System VIP Activity,PE,SubClass,C
N0000009201,Increased Cerebellum Acetylcholine Activity,PE,Leaf,C
N0000009202,Increased Cerebellum Aspartate Activity,PE,Leaf,C
N0000009203,Increased Cerebellum Brain Derived Neurotropic Activity,PE,Leaf,C
N0000009204,Increased Cerebellum CCK Activity,PE,Leaf,C
N0000009205,Increased Cerebellum Disorganized Electrical Activity,PE,Leaf,C
N0000009206,Increased Cerebellum Dopamine Activity,PE,Leaf,C
N0000009207,Increased Cerebellum Dynorphin Activity,PE,Leaf,C
N0000009208,Increased Cerebellum Endorphin Activity,PE,Leaf,C
N0000009209,Increased Cerebellum Enkephalin Activity,PE,Leaf,C
N0000009210,Increased Cerebellum Epinephrine Activity,PE,Leaf,C
N0000009211,Increased Cerebellum GABA Activity,PE,Leaf,C
N0000009212,Increased Cerebellum Gastrin Activity,PE,Leaf,C
N0000009213,Increased Cerebellum Glutamate Activity,PE,Leaf,C
N0000009214,Increased Cerebellum Glycine Activity,PE,Leaf,C
N0000009215,Increased Cerebellum Histamine Activity,PE,Leaf,C
N0000009216,Increased Cerebellum Nerve Growth Factor Activity,PE,Leaf,C
N0000009217,Increased Cerebellum Neurotensin Activity,PE,Leaf,C
N0000009218,Increased Cerebellum Nitric Oxide Activity,PE,Leaf,C
N0000009219,Increased Cerebellum Norepinephrine Activity,PE,Leaf,C
N0000009220,Increased Cerebellum Organized Electrical Activity,PE,Leaf,C
N0000009221,Increased Cerebellum Serotonin Activity,PE,Leaf,C
N0000009222,Increased Cerebellum Substance P Activity,PE,Leaf,C
N0000009223,Increased Cerebellum VIP Activity,PE,Leaf,C
N0000009224,Increased Cerebral Cortex Acetylcholine Activity,PE,Leaf,C
N0000009225,Increased Cerebral Cortex Aspartate Activity,PE,Leaf,C
N0000009226,Increased Cerebral Cortex Brain Derived Neurotropic Activity,PE,Leaf,C
N0000009227,Increased Cerebral Cortex CCK Activity,PE,Leaf,C
N0000009228,Increased Cerebral Cortex Disorganized Electrical Activity,PE,Leaf,C
N0000009229,Increased Cerebral Cortex Dopamine Activity,PE,Leaf,C
N0000009230,Increased Cerebral Cortex Dynorphin Activity,PE,Leaf,C
N0000009231,Increased Cerebral Cortex Endorphin Activity,PE,Leaf,C
N0000009232,Increased Cerebral Cortex Enkephalin Activity,PE,Leaf,C
N0000009233,Increased Cerebral Cortex Epinephrine Activity,PE,Leaf,C
N0000009234,Increased Cerebral Cortex GABA Activity,PE,Leaf,C
N0000009235,Increased Cerebral Cortex Gastrin Activity,PE,Leaf,C
N0000009236,Increased Cerebral Cortex Glutamate Activity,PE,Leaf,C
N0000009237,Increased Cerebral Cortex Glycine Activity,PE,Leaf,C
N0000009238,Increased Cerebral Cortex Histamine Activity,PE,Leaf,C
N0000009239,Increased Cerebral Cortex Nerve Growth Factor Activity,PE,Leaf,C
N0000009240,Increased Cerebral Cortex Neurotensin Activity,PE,Leaf,C
N0000009241,Increased Cerebral Cortex Nitric Oxide Activity,PE,Leaf,C
N0000009242,Increased Cerebral Cortex Norepinephrine Activity,PE,Leaf,C
N0000009243,Increased Cerebral Cortex Organized Electrical Activity,PE,Leaf,C
N0000009244,Increased Cerebral Cortex Serotonin Activity,PE,Leaf,C
N0000009245,Increased Cerebral Cortex Substance P Activity,PE,Leaf,C
N0000009246,Increased Cerebral Cortex VIP Activity,PE,Leaf,C
N0000009247,Increased Cervical Dilation,PE,Leaf,C
N0000009248,Increased Cervical Smooth Muscle Tone,PE,Leaf,C
N0000009249,Increased Cholesterol Absorption,PE,Leaf,C
N0000009250,Increased Cholesterol Elimination,PE,Leaf,C
N0000009251,Increased Cholesterol Synthesis,PE,Leaf,C
N0000009252,Increased Coagulation Factor Activity,PE,SubClass,C
N0000009253,Increased Coagulation Factor Concentration,PE,SubClass,C
N0000009254,Increased Collecting Duct Ca++ Excretion,PE,Leaf,C
N0000009255,Increased Collecting Duct Cl- Excretion,PE,Leaf,C
N0000009256,Increased Collecting Duct H+ Excretion,PE,Leaf,C
N0000009257,Increased Collecting Duct HCO3- Excretion,PE,Leaf,C
N0000009258,Increased Collecting Duct K+ Excretion,PE,Leaf,C
N0000009259,Increased Collecting Duct Mg++ Excretion,PE,Leaf,C
N0000009260,Increased Collecting Duct Na+ Excretion,PE,Leaf,C
N0000009261,Increased Collecting Duct PO4-- Excretion,PE,Leaf,C
N0000009262,Increased Collecting Duct SO4-- Excretion,PE,Leaf,C
N0000009263,Increased Collecting Duct Water Permeability,PE,Leaf,C
N0000009264,Increased Complement Activity,PE,Leaf,C
N0000009265,Increased Complement Degradation,PE,Leaf,C
N0000009266,Increased Complement Production,PE,Leaf,C
N0000009267,Increased Cytokine Activity,PE,Leaf,C
N0000009268,Increased Cytokine Degradation,PE,Leaf,C
N0000009269,Increased Cytokine Production,PE,Leaf,C
N0000009270,Increased DNA Integrity,PE,Leaf,C
N0000009271,Increased DNA Replication,PE,Leaf,C
N0000009272,Increased Disorganized Electrical Activity,PE,SubClass,C
N0000009273,Increased Distal Tubule Ca++ Excretion,PE,Leaf,C
N0000009274,Increased Distal Tubule Cl- Excretion,PE,Leaf,C
N0000009275,Increased Distal Tubule H+ Excretion,PE,Leaf,C
N0000009276,Increased Distal Tubule HCO3- Excretion,PE,Leaf,C
N0000009277,Increased Distal Tubule K+ Excretion,PE,Leaf,C
N0000009278,Increased Distal Tubule Mg++ Excretion,PE,Leaf,C
N0000009279,Increased Distal Tubule Na+ Excretion,PE,Leaf,C
N0000009280,Increased Distal Tubule PO4-- Excretion,PE,Leaf,C
N0000009281,Increased Distal Tubule SO4-- Excretion,PE,Leaf,C
N0000009282,Increased Dopamine Activity,PE,SubClass,C
N0000009283,Increased Dynorphin Activity,PE,SubClass,C
N0000009284,Increased Eicosanoid Activity,PE,SubClass,C
N0000009285,Increased Eicosanoid Degradation,PE,SubClass,C
N0000009286,Increased Eicosanoid Production,PE,SubClass,C
N0000009287,Increased Embryonic & Fetal Growth,PE,Leaf,C
N0000009288,Increased Embryonic & Fetal Viability,PE,Leaf,C
N0000009289,Increased Embryonic Implantation,PE,Leaf,C
N0000009290,Increased Endocytosis,PE,Leaf,C
N0000009291,Increased Endorphin Activity,PE,SubClass,C
N0000009292,Increased Endothelial Coagulation Activity,PE,Leaf,C
N0000009293,Increased Enkephalin Activity,PE,SubClass,C
N0000009294,Increased Enteric Nervous System Acetylcholine Activity,PE,Leaf,C
N0000009295,Increased Enteric Nervous System Aspartate Activity,PE,Leaf,C
N0000009296,Increased Enteric Nervous System Brain Derived Neurotropic Activity,PE,Leaf,C
N0000009297,Increased Enteric Nervous System CCK Activity,PE,Leaf,C
N0000009298,Increased Enteric Nervous System Disorganized Electrical Activity,PE,Leaf,C
N0000009299,Increased Enteric Nervous System Dopamine Activity,PE,Leaf,C
N0000009300,Increased Enteric Nervous System Dynorphin Activity,PE,Leaf,C
N0000009301,Increased Enteric Nervous System Endorphin Activity,PE,Leaf,C
N0000009302,Increased Enteric Nervous System Enkephalin Activity,PE,Leaf,C
N0000009303,Increased Enteric Nervous System Epinephrine Activity,PE,Leaf,C
N0000009304,Increased Enteric Nervous System GABA Activity,PE,Leaf,C
N0000009305,Increased Enteric Nervous System Gastrin Activity,PE,Leaf,C
N0000009306,Increased Enteric Nervous System Glutamate Activity,PE,Leaf,C
N0000009307,Increased Enteric Nervous System Glycine Activity,PE,Leaf,C
N0000009308,Increased Enteric Nervous System Histamine Activity,PE,Leaf,C
N0000009309,Increased Enteric Nervous System Nerve Growth Factor Activity,PE,Leaf,C
N0000009310,Increased Enteric Nervous System Neurotensin Activity,PE,Leaf,C
N0000009311,Increased Enteric Nervous System Nitric Oxide Activity,PE,Leaf,C
N0000009312,Increased Enteric Nervous System Norepinephrine Activity,PE,Leaf,C
N0000009313,Increased Enteric Nervous System Organized Electrical Activity,PE,Leaf,C
N0000009314,Increased Enteric Nervous System Serotonin Activity,PE,Leaf,C
N0000009315,Increased Enteric Nervous System Substance P Activity,PE,Leaf,C
N0000009316,Increased Enteric Nervous System VIP Activity,PE,Leaf,C
N0000009317,Increased Epinephrine Activity,PE,SubClass,C
N0000009318,Increased Erythroid Cell Destruction,PE,Leaf,C
N0000009319,Increased Erythroid Cell Production,PE,Leaf,C
N0000009320,Increased Erythropoetin Secretion,PE,Leaf,C
N0000009321,Increased Esophageal Motility,PE,Leaf,C
N0000009322,Increased Esophageal Muscle Tone,PE,Leaf,C
N0000009323,Increased Exocytosis,PE,Leaf,C
N0000009324,Increased Follicle Stimulating Hormone Secretion,PE,Leaf,C
N0000009325,Increased GABA Activity,PE,SubClass,C
N0000009326,Increased Growth Hormone Secretion,PE,Leaf,C
N0000009327,Increased GHRH Activity,PE,Leaf,C
N0000009328,Increased GHRH Secretion,PE,Leaf,C
N0000009329,Increased GI Motility,PE,SubClass,C
N0000009330,Increased GI Smooth Muscle Tone,PE,SubClass,C
N0000009331,Increased GnRH Activity,PE,Leaf,C
N0000009332,Increased GnRH Secretion,PE,Leaf,C
N0000009333,Increased Gallbladder Tone,PE,Leaf,C
N0000009334,Increased Gastric Motility,PE,Leaf,C
N0000009335,Increased Gastric Muscle Tone,PE,Leaf,C
N0000009336,Increased Gastrin Activity,PE,SubClass,C
N0000009337,Increased Glomerular Filtration Pressure,PE,Leaf,C
N0000009338,Increased Glucagon Secretion,PE,Leaf,C
N0000009339,Increased Glucocorticoid Secretion,PE,Leaf,C
N0000009340,Increased Gluconeogenesis,PE,Leaf,C
N0000009341,Increased Glucose Transport into Cells,PE,Leaf,C
N0000009342,Increased Glutamate Activity,PE,SubClass,C
N0000009343,Increased Glycine Activity,PE,SubClass,C
N0000009344,Increased Glycogenesis,PE,Leaf,C
N0000009345,Increased Glycogenolysis,PE,Leaf,C
N0000009346,Increased Glycolysis,PE,Leaf,C
N0000009347,Increased Granulocytic Cell Destruction,PE,Leaf,C
N0000009348,Increased Granulocytic Cell Production,PE,Leaf,C
N0000009349,Increased Hematological Cell Destruction,PE,SubClass,C
N0000009350,Increased Hematopoiesis,PE,SubClass,C
N0000009351,Increased Histamine Activity,PE,SubClass,C
N0000009352,Increased Histamine Degradation,PE,Leaf,C
N0000009353,Increased Histamine Production,PE,Leaf,C
N0000009354,Increased Immunologically Active Biogenic Amine Activity,PE,SubClass,C
N0000009355,Increased Immunologically Active Biogenic Amine Degradation,PE,SubClass,C
N0000009356,Increased Immunologically Active Biogenic Amine Production,PE,SubClass,C
N0000009357,Increased Immunologically Active Molecule Activity,PE,SubClass,C
N0000009358,Increased Immunologically Active Molecule Degradation,PE,SubClass,C
N0000009359,Increased Immunologically Active Molecule Production,PE,SubClass,C
N0000009360,Increased Insulin Secretion,PE,Leaf,C
N0000009361,Increased Intravascular Volume,PE,Leaf,C
N0000009362,Increased Iodine Organification,PE,Leaf,C
N0000009363,Increased Iodine Uptake,PE,Leaf,C
N0000009364,Increased Kallidin Activity,PE,Leaf,C
N0000009365,Increased Kallidin Degradation,PE,Leaf,C
N0000009366,Increased Kallidin Production,PE,Leaf,C
N0000009367,Increased Kinin Activity,PE,SubClass,C
N0000009368,Increased Kinin Degradation,PE,SubClass,C
N0000009369,Increased Kinin Production,PE,SubClass,C
N0000009370,Increased LES Tone,PE,Leaf,C
N0000009371,Increased Large Intestinal Motility,PE,Leaf,C
N0000009372,Increased Large Intestinal Muscle Tone,PE,Leaf,C
N0000009373,Increased Leukotriene Activity,PE,Leaf,C
N0000009374,Increased Leukotriene Degradation,PE,Leaf,C
N0000009375,Increased Leukotriene Production,PE,Leaf,C
N0000009376,Increased Lipid Derived Immunologically Active Molecule Activity,PE,SubClass,C
N0000009377,Increased Lipid Derived Immunologically Active Molecule Degradation,PE,SubClass,C
N0000009378,Increased Lipid Derived Immunologically Active Molecule Production,PE,SubClass,C
N0000009379,Increased Lipogenesis,PE,Leaf,C
N0000009380,Increased Lipolysis,PE,Leaf,C
N0000009381,Increased Loop of Henle Ca++ Excretion,PE,Leaf,C
N0000009382,Increased Loop of Henle Cl- Excretion,PE,Leaf,C
N0000009383,Increased Loop of Henle H+ Excretion,PE,Leaf,C
N0000009384,Increased Loop of Henle HCO3- Excretion,PE,Leaf,C
N0000009385,Increased Loop of Henle K+ Excretion,PE,Leaf,C
N0000009386,Increased Loop of Henle Mg++ Excretion,PE,Leaf,C
N0000009387,Increased Loop of Henle Na+ Excretion,PE,Leaf,C
N0000009388,Increased Loop of Henle PO4-- Excretion,PE,Leaf,C
N0000009389,Increased Loop of Henle SO4-- Excretion,PE,Leaf,C
N0000009390,Increased Lymphocyte Cell Destruction,PE,SubClass,C
N0000009391,Increased Lymphocyte Cell Production,PE,SubClass,C
N0000009392,Increased Lysosomal Function,PE,Leaf,C
N0000009393,Increased Medullary Respiratory Drive,PE,Leaf,C
N0000009394,Increased Megakaryocte Cell Destruction,PE,Leaf,C
N0000009395,Increased Megakaryocte Cell Production,PE,SubClass,C
N0000009396,Increased Meiosis,PE,Leaf,C
N0000009397,Increased Melatonin Activity,PE,Leaf,C
N0000009398,Increased Melatonin Secretion,PE,Leaf,C
N0000009399,Increased Metabolic Rate,PE,Leaf,C
N0000009400,Increased Midbrain Acetylcholine Activity,PE,Leaf,C
N0000009401,Increased Midbrain Aspartate Activity,PE,Leaf,C
N0000009402,Increased Midbrain Brain Derived Neurotropic Activity,PE,Leaf,C
N0000009403,Increased Midbrain CCK Activity,PE,Leaf,C
N0000009404,Increased Midbrain Disorganized Electrical Activity,PE,Leaf,C
N0000009405,Increased Midbrain Dopamine Activity,PE,Leaf,C
N0000009406,Increased Midbrain Dynorphin Activity,PE,Leaf,C
N0000009407,Increased Midbrain Endorphin Activity,PE,Leaf,C
N0000009408,Increased Midbrain Enkephalin Activity,PE,Leaf,C
N0000009409,Increased Midbrain Epinephrine Activity,PE,Leaf,C
N0000009410,Increased Midbrain GABA Activity,PE,Leaf,C
N0000009411,Increased Midbrain Gastrin Activity,PE,Leaf,C
N0000009412,Increased Midbrain Glutamate Activity,PE,Leaf,C
N0000009413,Increased Midbrain Glycine Activity,PE,Leaf,C
N0000009414,Increased Midbrain Histamine Activity,PE,Leaf,C
N0000009415,Increased Midbrain Nerve Growth Factor Activity,PE,Leaf,C
N0000009416,Increased Midbrain Neurotensin Activity,PE,Leaf,C
N0000009417,Increased Midbrain Nitric Oxide Activity,PE,Leaf,C
N0000009418,Increased Midbrain Norepinephrine Activity,PE,Leaf,C
N0000009419,Increased Midbrain Organized Electrical Activity,PE,Leaf,C
N0000009420,Increased Midbrain Serotonin Activity,PE,Leaf,C
N0000009421,Increased Midbrain Substance P Activity,PE,Leaf,C
N0000009422,Increased Midbrain VIP Activity,PE,Leaf,C
N0000009423,Increased Mineralocorticoid Secretion,PE,Leaf,C
N0000009424,Increased Mitosis,PE,Leaf,C
N0000009425,Increased Monocytic Cell Destruction,PE,Leaf,C
N0000009426,Increased Monocytic Cell Production,PE,Leaf,C
N0000009427,Increased Muscular System Acetylcholine Activity,PE,SubClass,C
N0000009428,Increased Muscular System Aspartate Activity,PE,SubClass,C
N0000009429,Increased Muscular System Brain Derived Neurotropic Activity,PE,SubClass,C
N0000009430,Increased Muscular System CCK Activity,PE,SubClass,C
N0000009431,Increased Muscular System Disorganized Electrical Activity,PE,SubClass,C
N0000009432,Increased Muscular System Dopamine Activity,PE,SubClass,C
N0000009433,Increased Muscular System Dynorphin Activity,PE,SubClass,C
N0000009434,Increased Muscular System Endorphin Activity,PE,SubClass,C
N0000009435,Increased Muscular System Enkephalin Activity,PE,SubClass,C
N0000009436,Increased Muscular System Epinephrine Activity,PE,SubClass,C
N0000009437,Increased Muscular System GABA Activity,PE,SubClass,C
N0000009438,Increased Muscular System Gastrin Activity,PE,SubClass,C
N0000009439,Increased Muscular System Glutamate Activity,PE,SubClass,C
N0000009440,Increased Muscular System Glycine Activity,PE,SubClass,C
N0000009441,Increased Muscular System Histamine Activity,PE,SubClass,C
N0000009442,Increased Muscular System Nerve Growth Factor Activity,PE,SubClass,C
N0000009443,Increased Muscular System Neurotensin Activity,PE,SubClass,C
N0000009444,Increased Muscular System Nitric Oxide Activity,PE,SubClass,C
N0000009445,Increased Muscular System Norepinephrine Activity,PE,SubClass,C
N0000009446,Increased Muscular System Organized Electrical Activity,PE,SubClass,C
N0000009447,Increased Muscular System Serotonin Activity,PE,SubClass,C
N0000009448,Increased Muscular System Substance P Activity,PE,SubClass,C
N0000009449,Increased Muscular System VIP Activity,PE,SubClass,C
N0000009450,Increased Myeloid Cell Destruction,PE,SubClass,C
N0000009451,Increased Myeloid Cell Production,PE,SubClass,C
N0000009452,Increased Pharyngeal Secretions,PE,Leaf,C
N0000009453,Increased Nerve Growth Factor Activity,PE,SubClass,C
N0000009454,Increased Neurotensin Activity,PE,SubClass,C
N0000009455,Increased Nitric Oxide Activity,PE,SubClass,C
N0000009456,Increased Norepinephrine Activity,PE,SubClass,C
N0000009457,Increased Oncotic Pressure,PE,Leaf,C
N0000009458,Increased Organic Ion Degradation,PE,Leaf,C
N0000009459,Increased Organic Ion Synthesis,PE,Leaf,C
N0000009460,Increased Organized Electrical Activity,PE,SubClass,C
N0000009461,Increased Ovarian Estrogen Secretion,PE,Leaf,C
N0000009462,Increased Ovarian Progesterone Secretion,PE,Leaf,C
N0000009463,Increased Oxygen Carrying Capacity,PE,Leaf,C
N0000009464,Increased Oxytocin Secretion,PE,Leaf,C
N0000009465,Increased PIF Activity,PE,Leaf,C
N0000009466,Increased PIF Secretion,PE,Leaf,C
N0000009467,Increased PRF Activity,PE,Leaf,C
N0000009468,Increased PRF Secretion,PE,Leaf,C
N0000009469,Increased PTH Secretion,PE,Leaf,C
N0000009470,Increased Pancreatic Somatostatin Secretion,PE,Leaf,C
N0000009471,Increased Parasympathetic Acetylcholine Activity,PE,Leaf,C
N0000009472,Increased Parasympathetic Aspartate Activity,PE,Leaf,C
N0000009473,Increased Parasympathetic Brain Derived Neurotropic Activity,PE,Leaf,C
N0000009474,Increased Parasympathetic CCK Activity,PE,Leaf,C
N0000009475,Increased Parasympathetic Disorganized Electrical Activity,PE,Leaf,C
N0000009476,Increased Parasympathetic Dopamine Activity,PE,Leaf,C
N0000009477,Increased Parasympathetic Dynorphin Activity,PE,Leaf,C
N0000009478,Increased Parasympathetic Endorphin Activity,PE,Leaf,C
N0000009479,Increased Parasympathetic Enkephalin Activity,PE,Leaf,C
N0000009480,Increased Parasympathetic Epinephrine Activity,PE,Leaf,C
N0000009481,Increased Parasympathetic GABA Activity,PE,Leaf,C
N0000009482,Increased Parasympathetic Gastrin Activity,PE,Leaf,C
N0000009483,Increased Parasympathetic Glutamate Activity,PE,Leaf,C
N0000009484,Increased Parasympathetic Glycine Activity,PE,Leaf,C
N0000009485,Increased Parasympathetic Histamine Activity,PE,Leaf,C
N0000009486,Increased Parasympathetic Nerve Growth Factor Activity,PE,Leaf,C
N0000009487,Increased Parasympathetic Neurotensin Activity,PE,Leaf,C
N0000009488,Increased Parasympathetic Nitric Oxide Activity,PE,Leaf,C
N0000009489,Increased Parasympathetic Norepinephrine Activity,PE,Leaf,C
N0000009490,Increased Parasympathetic Organized Electrical Activity,PE,Leaf,C
N0000009491,Increased Parasympathetic Serotonin Activity,PE,Leaf,C
N0000009492,Increased Parasympathetic Substance P Activity,PE,Leaf,C
N0000009493,Increased Parasympathetic VIP Activity,PE,Leaf,C
N0000009494,Increased Peripheral Nervous System Acetylcholine Activity,PE,SubClass,C
N0000009495,Increased Peripheral Nervous System Aspartate Activity,PE,SubClass,C
N0000009496,Increased Peripheral Nervous System Brain Derived Neurotropic Activity,PE,SubClass,C
N0000009497,Increased Peripheral Nervous System CCK Activity,PE,SubClass,C
N0000009498,Increased Peripheral Nervous System Disorganized Electrical Activity,PE,SubClass,C
N0000009499,Increased Peripheral Nervous System Dopamine Activity,PE,SubClass,C
N0000009500,Increased Peripheral Nervous System Dynorphin Activity,PE,SubClass,C
N0000009501,Increased Peripheral Nervous System Endorphin Activity,PE,SubClass,C
N0000009502,Increased Peripheral Nervous System Enkephalin Activity,PE,SubClass,C
N0000009503,Increased Peripheral Nervous System Epinephrine Activity,PE,SubClass,C
N0000009504,Increased Peripheral Nervous System GABA Activity,PE,SubClass,C
N0000009505,Increased Peripheral Nervous System Gastrin Activity,PE,SubClass,C
N0000009506,Increased Peripheral Nervous System Glutamate Activity,PE,SubClass,C
N0000009507,Increased Peripheral Nervous System Glycine Activity,PE,SubClass,C
N0000009508,Increased Peripheral Nervous System Histamine Activity,PE,SubClass,C
N0000009509,Increased Peripheral Nervous System Nerve Growth Factor Activity,PE,SubClass,C
N0000009510,Increased Peripheral Nervous System Neurotensin Activity,PE,SubClass,C
N0000009511,Increased Peripheral Nervous System Nitric Oxide Activity,PE,SubClass,C
N0000009512,Increased Peripheral Nervous System Norepinephrine Activity,PE,SubClass,C
N0000009513,Increased Peripheral Nervous System Organized Electrical Activity,PE,SubClass,C
N0000009514,Increased Peripheral Nervous System Serotonin Activity,PE,SubClass,C
