classId,className,classType
X3,Disease,DISEASE
D002318,Cardiovascular Diseases,DISEASE
D006402,Hematologic Diseases,DISEASE
D006425,Hemic and Lymphatic Diseases,DISEASE
D006474,Hemorrhagic Disorders,DISEASE
D012790,Shwartzman Phenomenon,DISEASE
D014652,Vascular Diseases,DISEASE
D014657,Vasculitis,DISEASE
D020141,Hemostatic Disorders,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000080874,Synucleinopathies,DISEASE
D001342,Autonomic Nervous System Diseases,DISEASE
D001480,Basal Ganglia Diseases,DISEASE
D001927,Brain Diseases,DISEASE
D002318,Cardiovascular Diseases,DISEASE
D002493,Central Nervous System Diseases,DISEASE
D007022,Hypotension,DISEASE
D008659,Metabolic Diseases,DISEASE
D009069,Movement Disorders,DISEASE
D009422,Nervous System Diseases,DISEASE
D009750,Nutritional and Metabolic Diseases,DISEASE
D012791,Shy-Drager Syndrome,DISEASE
D014652,Vascular Diseases,DISEASE
D019578,Multiple System Atrophy,DISEASE
D019636,Neurodegenerative Diseases,DISEASE
D054969,Primary Dysautonomias,DISEASE
D057165,Proteostasis Deficiencies,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D001519,Behavior,DISEASE
D001520,Behavior and Behavior Mechanisms,DISEASE
D012792,Shyness,DISEASE
D012919,Social Behavior,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X2,"Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
D009057,Stomatognathic Diseases,DISEASE
D009059,Mouth Diseases,DISEASE
D012466,Salivary Gland Diseases,DISEASE
D012793,Sialadenitis,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D009057,Stomatognathic Diseases,DISEASE
D009059,Mouth Diseases,DISEASE
D012466,Salivary Gland Diseases,DISEASE
D012797,"Sialometaplasia, Necrotizing",DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D009057,Stomatognathic Diseases,DISEASE
D009059,Mouth Diseases,DISEASE
D012466,Salivary Gland Diseases,DISEASE
D012798,Sialorrhea,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D001520,Behavior and Behavior Mechanisms,DISEASE
D005190,Family,DISEASE
D005195,Family Relations,DISEASE
D011593,"Psychology, Social",DISEASE
D012801,Sibling Relations,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X2,"Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
D001520,Behavior and Behavior Mechanisms,DISEASE
D006126,Group Processes,DISEASE
D011593,"Psychology, Social",DISEASE
D012380,Role,DISEASE
D012803,Sick Role,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X2,"Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
D000075224,Cardiac Conduction System Disease,DISEASE
D001145,"Arrhythmias, Cardiac",DISEASE
D001146,"Arrhythmia, Sinus",DISEASE
D002318,Cardiovascular Diseases,DISEASE
D006327,Heart Block,DISEASE
D006331,Heart Diseases,DISEASE
D010335,Pathologic Processes,DISEASE
D012804,Sick Sinus Syndrome,DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000740,Anemia,DISEASE
D000743,"Anemia, Hemolytic",DISEASE
D000745,"Anemia, Hemolytic, Congenital",DISEASE
D000755,"Anemia, Sickle Cell",DISEASE
D006402,Hematologic Diseases,DISEASE
D006425,Hemic and Lymphatic Diseases,DISEASE
D006453,Hemoglobinopathies,DISEASE
D009358,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities",DISEASE
D012805,Sickle Cell Trait,DISEASE
D030342,"Genetic Diseases, Inborn",DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D008171,Lung Diseases,DISEASE
D009784,Occupational Diseases,DISEASE
D011009,Pneumoconiosis,DISEASE
D012140,Respiratory Tract Diseases,DISEASE
D012806,Siderosis,DISEASE
D013898,Thoracic Injuries,DISEASE
D014947,Wounds and Injuries,DISEASE
D017563,"Lung Diseases, Interstitial",DISEASE
D055370,Lung Injury,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D003108,Colonic Diseases,DISEASE
D004066,Digestive System Diseases,DISEASE
D005767,Gastrointestinal Diseases,DISEASE
D007410,Intestinal Diseases,DISEASE
D012810,Sigmoid Diseases,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D003108,Colonic Diseases,DISEASE
D003110,Colonic Neoplasms,DISEASE
D004066,Digestive System Diseases,DISEASE
D004067,Digestive System Neoplasms,DISEASE
D005767,Gastrointestinal Diseases,DISEASE
D005770,Gastrointestinal Neoplasms,DISEASE
D007410,Intestinal Diseases,DISEASE
D007414,Intestinal Neoplasms,DISEASE
D009369,Neoplasms,DISEASE
D009371,Neoplasms by Site,DISEASE
D012002,Rectal Diseases,DISEASE
D012810,Sigmoid Diseases,DISEASE
D012811,Sigmoid Neoplasms,DISEASE
D015179,Colorectal Neoplasms,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D001519,Behavior,DISEASE
D001520,Behavior and Behavior Mechanisms,DISEASE
D003142,Communication,DISEASE
D008369,Manual Communication,DISEASE
D009633,Nonverbal Communication,DISEASE
D012813,Sign Language,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X2,"Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
D012816,Signs and Symptoms,DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D012816,Signs and Symptoms,DISEASE
D012817,"Signs and Symptoms, Digestive",DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D012816,Signs and Symptoms,DISEASE
D012818,"Signs and Symptoms, Respiratory",DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D008171,Lung Diseases,DISEASE
D009784,Occupational Diseases,DISEASE
D011009,Pneumoconiosis,DISEASE
D012140,Respiratory Tract Diseases,DISEASE
D012829,Silicosis,DISEASE
D013898,Thoracic Injuries,DISEASE
D014947,Wounds and Injuries,DISEASE
D017563,"Lung Diseases, Interstitial",DISEASE
D055370,Lung Injury,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000193,Actinomycetales Infections,DISEASE
D001423,Bacterial Infections and Mycoses,DISEASE
D001424,Bacterial Infections,DISEASE
D007239,Infections,DISEASE
D008171,Lung Diseases,DISEASE
D009164,Mycobacterium Infections,DISEASE
D009784,Occupational Diseases,DISEASE
D011009,Pneumoconiosis,DISEASE
D012140,Respiratory Tract Diseases,DISEASE
D012141,Respiratory Tract Infections,DISEASE
D012829,Silicosis,DISEASE
D012830,Silicotuberculosis,DISEASE
D013898,Thoracic Injuries,DISEASE
D014376,Tuberculosis,DISEASE
D014397,"Tuberculosis, Pulmonary",DISEASE
D014947,Wounds and Injuries,DISEASE
D016908,Gram-Positive Bacterial Infections,DISEASE
D017563,"Lung Diseases, Interstitial",DISEASE
D055370,Lung Injury,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000382,Agricultural Workers' Diseases,DISEASE
D000542,"Alveolitis, Extrinsic Allergic",DISEASE
D006967,Hypersensitivity,DISEASE
D006969,"Hypersensitivity, Immediate",DISEASE
D007154,Immune System Diseases,DISEASE
D008171,Lung Diseases,DISEASE
D009784,Occupational Diseases,DISEASE
D012130,Respiratory Hypersensitivity,DISEASE
D012140,Respiratory Tract Diseases,DISEASE
D012832,Silo Filler's Disease,DISEASE
D017563,"Lung Diseases, Interstitial",DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D001520,Behavior and Behavior Mechanisms,DISEASE
D005190,Family,DISEASE
D005191,Family Characteristics,DISEASE
D011593,"Psychology, Social",DISEASE
D012847,Single Person,DISEASE
D017533,Marital Status,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X2,"Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
D000075224,Cardiac Conduction System Disease,DISEASE
D001145,"Arrhythmias, Cardiac",DISEASE
D002318,Cardiovascular Diseases,DISEASE
D006327,Heart Block,DISEASE
D006331,Heart Diseases,DISEASE
D010335,Pathologic Processes,DISEASE
D012848,Sinoatrial Block,DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D001927,Brain Diseases,DISEASE
D002318,Cardiovascular Diseases,DISEASE
D002493,Central Nervous System Diseases,DISEASE
D002542,Intracranial Embolism and Thrombosis,DISEASE
D002561,Cerebrovascular Disorders,DISEASE
D009422,Nervous System Diseases,DISEASE
D012851,"Sinus Thrombosis, Intracranial",DISEASE
D013923,Thromboembolism,DISEASE
D014652,Vascular Diseases,DISEASE
D016769,Embolism and Thrombosis,DISEASE
D020767,Intracranial Thrombosis,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D007239,Infections,DISEASE
D009668,Nose Diseases,DISEASE
D010038,Otorhinolaryngologic Diseases,DISEASE
D010254,Paranasal Sinus Diseases,DISEASE
D012140,Respiratory Tract Diseases,DISEASE
D012141,Respiratory Tract Infections,DISEASE
D012852,Sinusitis,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000013,Congenital Abnormalities,DISEASE
D009358,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities",DISEASE
D012857,Situs Inversus,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D001168,Arthritis,DISEASE
D001172,"Arthritis, Rheumatoid",DISEASE
D001327,Autoimmune Diseases,DISEASE
D003240,Connective Tissue Diseases,DISEASE
D005128,Eye Diseases,DISEASE
D007154,Immune System Diseases,DISEASE
D007592,Joint Diseases,DISEASE
D007766,Lacrimal Apparatus Diseases,DISEASE
D009057,Stomatognathic Diseases,DISEASE
D009059,Mouth Diseases,DISEASE
D009140,Musculoskeletal Diseases,DISEASE
D012216,Rheumatic Diseases,DISEASE
D012466,Salivary Gland Diseases,DISEASE
D012859,Sjogren's Syndrome,DISEASE
D014987,Xerostomia,DISEASE
D015352,Dry Eye Syndromes,DISEASE
D017437,Skin and Connective Tissue Diseases,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000013,Congenital Abnormalities,DISEASE
D009358,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities",DISEASE
D012868,Skin Abnormalities,DISEASE
D012871,Skin Diseases,DISEASE
D017437,Skin and Connective Tissue Diseases,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D012871,Skin Diseases,DISEASE
D017437,Skin and Connective Tissue Diseases,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D012871,Skin Diseases,DISEASE
D012872,"Skin Diseases, Vesiculobullous",DISEASE
D017437,Skin and Connective Tissue Diseases,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D009358,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities",DISEASE
D012871,Skin Diseases,DISEASE
D012873,"Skin Diseases, Genetic",DISEASE
D017437,Skin and Connective Tissue Diseases,DISEASE
D030342,"Genetic Diseases, Inborn",DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D007239,Infections,DISEASE
D012871,Skin Diseases,DISEASE
D012874,"Skin Diseases, Infectious",DISEASE
D017437,Skin and Connective Tissue Diseases,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D008659,Metabolic Diseases,DISEASE
D009750,Nutritional and Metabolic Diseases,DISEASE
D012871,Skin Diseases,DISEASE
D012875,"Skin Diseases, Metabolic",DISEASE
D017437,Skin and Connective Tissue Diseases,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D007239,Infections,DISEASE
D010272,Parasitic Diseases,DISEASE
D012871,Skin Diseases,DISEASE
D012874,"Skin Diseases, Infectious",DISEASE
D012876,"Skin Diseases, Parasitic",DISEASE
D017437,Skin and Connective Tissue Diseases,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D012816,Signs and Symptoms,DISEASE
D012877,Skin Manifestations,DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D009369,Neoplasms,DISEASE
D009371,Neoplasms by Site,DISEASE
D012871,Skin Diseases,DISEASE
D012878,Skin Neoplasms,DISEASE
D017437,Skin and Connective Tissue Diseases,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D012871,Skin Diseases,DISEASE
D012883,Skin Ulcer,DISEASE
D017437,Skin and Connective Tissue Diseases,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D006259,Craniocerebral Trauma,DISEASE
D009422,Nervous System Diseases,DISEASE
D012887,Skull Fractures,DISEASE
D014947,Wounds and Injuries,DISEASE
D020196,"Trauma, Nervous System",DISEASE
D050723,"Fractures, Bone",DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D001847,Bone Diseases,DISEASE
D001859,Bone Neoplasms,DISEASE
D009140,Musculoskeletal Diseases,DISEASE
D009369,Neoplasms,DISEASE
D009371,Neoplasms by Site,DISEASE
D012888,Skull Neoplasms,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D001049,Apnea,DISEASE
D001523,Mental Disorders,DISEASE
D009422,Nervous System Diseases,DISEASE
D009461,Neurologic Manifestations,DISEASE
D012120,Respiration Disorders,DISEASE
D012140,Respiratory Tract Diseases,DISEASE
D012816,Signs and Symptoms,DISEASE
D012818,"Signs and Symptoms, Respiratory",DISEASE
D012891,Sleep Apnea Syndromes,DISEASE
D012893,Sleep Wake Disorders,DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
D020919,"Sleep Disorders, Intrinsic",DISEASE
D020920,Dyssomnias,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D001523,Mental Disorders,DISEASE
D009422,Nervous System Diseases,DISEASE
D009461,Neurologic Manifestations,DISEASE
D012816,Signs and Symptoms,DISEASE
D012892,Sleep Deprivation,DISEASE
D012893,Sleep Wake Disorders,DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
D020920,Dyssomnias,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D001523,Mental Disorders,DISEASE
D009422,Nervous System Diseases,DISEASE
D009461,Neurologic Manifestations,DISEASE
D012816,Signs and Symptoms,DISEASE
D012893,Sleep Wake Disorders,DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D007239,Infections,DISEASE
D012897,Slow Virus Diseases,DISEASE
D014777,Virus Diseases,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D004266,DNA Virus Infections,DISEASE
D007239,Infections,DISEASE
D011213,Poxviridae Infections,DISEASE
D012899,Smallpox,DISEASE
D014777,Virus Diseases,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D001519,Behavior,DISEASE
D001520,Behavior and Behavior Mechanisms,DISEASE
D003142,Communication,DISEASE
D005149,Facial Expression,DISEASE
D009633,Nonverbal Communication,DISEASE
D012904,Smiling,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X2,"Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
D001519,Behavior,DISEASE
D001520,Behavior and Behavior Mechanisms,DISEASE
D012907,Smoking,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X2,"Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
D001733,Bites and Stings,DISEASE
D011041,Poisoning,DISEASE
D012909,Snake Bites,DISEASE
D014947,Wounds and Injuries,DISEASE
D064419,Chemically-Induced Disorders,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D012816,Signs and Symptoms,DISEASE
D012818,"Signs and Symptoms, Respiratory",DISEASE
D012912,Sneezing,DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D012135,Respiratory Sounds,DISEASE
D012816,Signs and Symptoms,DISEASE
D012818,"Signs and Symptoms, Respiratory",DISEASE
D012913,Snoring,DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D001519,Behavior,DISEASE
D001520,Behavior and Behavior Mechanisms,DISEASE
D012917,Social Adjustment,DISEASE
D012919,Social Behavior,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X2,"Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
D001519,Behavior,DISEASE
D001520,Behavior and Behavior Mechanisms,DISEASE
D012919,Social Behavior,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X2,"Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
D001519,Behavior,DISEASE
D001520,Behavior and Behavior Mechanisms,DISEASE
D012919,Social Behavior,DISEASE
D012925,Social Conformity,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X2,"Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
D001519,Behavior,DISEASE
D001520,Behavior and Behavior Mechanisms,DISEASE
D012919,Social Behavior,DISEASE
D012928,Social Desirability,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X2,"Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
D001519,Behavior,DISEASE
D001520,Behavior and Behavior Mechanisms,DISEASE
D006126,Group Processes,DISEASE
D011593,"Psychology, Social",DISEASE
D012919,Social Behavior,DISEASE
D012929,Psychological Distance,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X2,"Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
D001519,Behavior,DISEASE
D001520,Behavior and Behavior Mechanisms,DISEASE
D012919,Social Behavior,DISEASE
D012930,Social Dominance,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X2,"Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
D001519,Behavior,DISEASE
D001520,Behavior and Behavior Mechanisms,DISEASE
D012919,Social Behavior,DISEASE
D012932,Social Facilitation,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X2,"Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
D001519,Behavior,DISEASE
D001520,Behavior and Behavior Mechanisms,DISEASE
D012919,Social Behavior,DISEASE
D012933,Social Identification,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X2,"Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
D001519,Behavior,DISEASE
D001520,Behavior and Behavior Mechanisms,DISEASE
D012919,Social Behavior,DISEASE
D012934,Social Isolation,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X2,"Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
D001520,Behavior and Behavior Mechanisms,DISEASE
D009014,Morals,DISEASE
D011593,"Psychology, Social",DISEASE
D012941,Social Responsibility,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X2,"Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
D001520,Behavior and Behavior Mechanisms,DISEASE
D011593,"Psychology, Social",DISEASE
D012945,Social Values,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X2,"Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
D009369,Neoplasms,DISEASE
D009371,Neoplasms by Site,DISEASE
D012983,Soft Tissue Neoplasms,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D001523,Mental Disorders,DISEASE
D013001,Somatoform Disorders,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000230,Adenocarcinoma,DISEASE
D002277,Carcinoma,DISEASE
D004066,Digestive System Diseases,DISEASE
D004067,Digestive System Neoplasms,DISEASE
D004700,Endocrine System Diseases,DISEASE
D004701,Endocrine Gland Neoplasms,DISEASE
D009369,Neoplasms,DISEASE
D009370,Neoplasms by Histologic Type,DISEASE
D009371,Neoplasms by Site,DISEASE
D009373,"Neoplasms, Germ Cell and Embryonal",DISEASE
D009375,"Neoplasms, Glandular and Epithelial",DISEASE
D009380,"Neoplasms, Nerve Tissue",DISEASE
D010182,Pancreatic Diseases,DISEASE
D010190,Pancreatic Neoplasms,DISEASE
D013005,Somatostatinoma,DISEASE
D017599,Neuroectodermal Tumors,DISEASE
D018273,"Carcinoma, Islet Cell",DISEASE
D018278,"Carcinoma, Neuroendocrine",DISEASE
D018358,Neuroendocrine Tumors,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D001523,Mental Disorders,DISEASE
D009422,Nervous System Diseases,DISEASE
D009461,Neurologic Manifestations,DISEASE
D012816,Signs and Symptoms,DISEASE
D012893,Sleep Wake Disorders,DISEASE
D013009,Somnambulism,DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
D020447,Parasomnias,DISEASE
D020921,Sleep Arousal Disorders,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D002590,Cestode Infections,DISEASE
D004169,Diphyllobothriasis,DISEASE
D006373,Helminthiasis,DISEASE
D007239,Infections,DISEASE
D010272,Parasitic Diseases,DISEASE
D013031,Sparganosis,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D009422,Nervous System Diseases,DISEASE
D009461,Neurologic Manifestations,DISEASE
D012816,Signs and Symptoms,DISEASE
D013035,Spasm,DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
D020879,Neuromuscular Manifestations,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000073376,Epileptic Syndromes,DISEASE
D001927,Brain Diseases,DISEASE
D002493,Central Nervous System Diseases,DISEASE
D004827,Epilepsy,DISEASE
D004829,"Epilepsy, Generalized",DISEASE
D009422,Nervous System Diseases,DISEASE
D013036,"Spasms, Infantile",DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D001519,Behavior,DISEASE
D001520,Behavior and Behavior Mechanisms,DISEASE
D013037,Spatial Behavior,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X2,"Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
D001519,Behavior,DISEASE
D001520,Behavior and Behavior Mechanisms,DISEASE
D003142,Communication,DISEASE
D013060,Speech,DISEASE
D014705,Verbal Behavior,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X2,"Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
D001520,Behavior and Behavior Mechanisms,DISEASE
D001523,Mental Disorders,DISEASE
D003147,Communication Disorders,DISEASE
D007806,Language Disorders,DISEASE
D009422,Nervous System Diseases,DISEASE
D009461,Neurologic Manifestations,DISEASE
D012816,Signs and Symptoms,DISEASE
D013064,Speech Disorders,DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
D019954,Neurobehavioral Manifestations,DISEASE
D065886,Neurodevelopmental Disorders,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X2,"Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D001519,Behavior,DISEASE
D001520,Behavior and Behavior Mechanisms,DISEASE
D003142,Communication,DISEASE
D013060,Speech,DISEASE
D013065,Speech Intelligibility,DISEASE
D014705,Verbal Behavior,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X2,"Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
D000371,Agglutination,DISEASE
D000937,Antigen-Antibody Reactions,DISEASE
D013073,Sperm Agglutination,DISEASE
D055633,Immune System Phenomena,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D005306,Fertilization,DISEASE
D012098,Reproduction,DISEASE
D013075,Sperm Capacitation,DISEASE
D055703,Reproductive Physiological Phenomena,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X2,"Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
D005718,Gametogenesis,DISEASE
D012098,Reproduction,DISEASE
D013079,Sperm Maturation,DISEASE
D013091,Spermatogenesis,DISEASE
D055703,Reproductive Physiological Phenomena,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X2,"Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
D005306,Fertilization,DISEASE
D012098,Reproduction,DISEASE
D013083,Sperm Transport,DISEASE
D055703,Reproductive Physiological Phenomena,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X2,"Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
D005306,Fertilization,DISEASE
D012098,Reproduction,DISEASE
D013084,Sperm-Ovum Interactions,DISEASE
D055703,Reproductive Physiological Phenomena,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X2,"Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
D005832,"Genital Diseases, Male",DISEASE
