classId,className,classType
OP000,OPHTHALMIC AGENTS,VA
OP500,EYE WASHES/LUBRICANTS,VA
VA000,VA CLASSES,VA
OP000,OPHTHALMIC AGENTS,VA
OP600,"MYDRIATICS/CYCLOPLEGICS,TOPICAL OPHTHALMIC",VA
VA000,VA CLASSES,VA
OP000,OPHTHALMIC AGENTS,VA
OP700,"ANESTHETICS,TOPICAL OPHTHALMIC",VA
VA000,VA CLASSES,VA
OP000,OPHTHALMIC AGENTS,VA
OP800,"DECONGESTANTS,TOPICAL OPHTHALMIC",VA
VA000,VA CLASSES,VA
OP000,OPHTHALMIC AGENTS,VA
OP900,"OPHTHALMICS,OTHER",VA
VA000,VA CLASSES,VA
OR000,"DENTAL AND ORAL AGENTS,TOPICAL",VA
VA000,VA CLASSES,VA
OR000,"DENTAL AND ORAL AGENTS,TOPICAL",VA
OR100,"CARIOSTATICS,TOPICAL",VA
VA000,VA CLASSES,VA
OR000,"DENTAL AND ORAL AGENTS,TOPICAL",VA
OR200,DENTAL PROTECTANTS,VA
VA000,VA CLASSES,VA
OR000,"DENTAL AND ORAL AGENTS,TOPICAL",VA
OR300,DENTIFRICES,VA
VA000,VA CLASSES,VA
OR000,"DENTAL AND ORAL AGENTS,TOPICAL",VA
OR400,DENTURE ADHESIVES,VA
VA000,VA CLASSES,VA
OR000,"DENTAL AND ORAL AGENTS,TOPICAL",VA
OR500,MOUTHWASHES,VA
VA000,VA CLASSES,VA
OR000,"DENTAL AND ORAL AGENTS,TOPICAL",VA
OR900,"DENTAL AND ORAL AGENTS,TOPICAL,OTHER",VA
VA000,VA CLASSES,VA
OT000,OTIC AGENTS,VA
VA000,VA CLASSES,VA
OT000,OTIC AGENTS,VA
OT100,"ANTI-INFECTIVE,TOPICAL OTIC",VA
VA000,VA CLASSES,VA
OT000,OTIC AGENTS,VA
OT100,"ANTI-INFECTIVE,TOPICAL OTIC",VA
OT101,"ANTIBACTERIALS,TOPICAL OTIC",VA
VA000,VA CLASSES,VA
OT000,OTIC AGENTS,VA
OT100,"ANTI-INFECTIVE,TOPICAL OTIC",VA
OT102,"ANTIFUNGALS,TOPICAL OTIC",VA
VA000,VA CLASSES,VA
OT000,OTIC AGENTS,VA
OT100,"ANTI-INFECTIVE,TOPICAL OTIC",VA
OT109,"ANTI-INFECTIVES,TOPICAL OTIC OTHER",VA
VA000,VA CLASSES,VA
OT000,OTIC AGENTS,VA
OT200,"ANTI-INFLAMMATORIES,TOPICAL OTIC",VA
VA000,VA CLASSES,VA
OT000,OTIC AGENTS,VA
OT250,"ANTI-INFECTIVE/ANTI-INFLAMMATORY COMBINATIONS,TOPICAL OTIC",VA
VA000,VA CLASSES,VA
OT000,OTIC AGENTS,VA
OT300,CERUMINOLYTICS,VA
VA000,VA CLASSES,VA
OT000,OTIC AGENTS,VA
OT400,"ANALGESICS,TOPICAL OTIC",VA
VA000,VA CLASSES,VA
OT000,OTIC AGENTS,VA
OT900,"OTIC AGENTS,OTHER",VA
VA000,VA CLASSES,VA
PH000,PHARMACEUTICAL AIDS/REAGENTS,VA
VA000,VA CLASSES,VA
RE000,RESPIRATORY TRACT MEDICATIONS,VA
VA000,VA CLASSES,VA
RE000,RESPIRATORY TRACT MEDICATIONS,VA
RE100,ANTIASTHMA/BRONCHODILATORS,VA
VA000,VA CLASSES,VA
RE000,RESPIRATORY TRACT MEDICATIONS,VA
RE100,ANTIASTHMA/BRONCHODILATORS,VA
RE101,"ANTI-INFLAMMATORIES,INHALATION",VA
VA000,VA CLASSES,VA
RE000,RESPIRATORY TRACT MEDICATIONS,VA
RE100,ANTIASTHMA/BRONCHODILATORS,VA
RE102,"BRONCHODILATORS,SYMPATHOMIMETIC,INHALATION",VA
VA000,VA CLASSES,VA
RE000,RESPIRATORY TRACT MEDICATIONS,VA
RE100,ANTIASTHMA/BRONCHODILATORS,VA
RE103,"BRONCHODILATORS,SYMPATHOMIMETIC,ORAL",VA
VA000,VA CLASSES,VA
RE000,RESPIRATORY TRACT MEDICATIONS,VA
RE100,ANTIASTHMA/BRONCHODILATORS,VA
RE104,"BRONCHODILATORS,XANTHINE-DERIVATIVE",VA
VA000,VA CLASSES,VA
RE000,RESPIRATORY TRACT MEDICATIONS,VA
RE100,ANTIASTHMA/BRONCHODILATORS,VA
RE105,"BRONCHODILATORS,ANTICHOLINERGIC",VA
VA000,VA CLASSES,VA
RE000,RESPIRATORY TRACT MEDICATIONS,VA
RE100,ANTIASTHMA/BRONCHODILATORS,VA
RE108,"ANTIASTHMA,ANTILEUKOTRIENES",VA
VA000,VA CLASSES,VA
RE000,RESPIRATORY TRACT MEDICATIONS,VA
RE100,ANTIASTHMA/BRONCHODILATORS,VA
RE109,"ANTIASTHMA,OTHER",VA
VA000,VA CLASSES,VA
RE000,RESPIRATORY TRACT MEDICATIONS,VA
RE200,"DECONGESTANTS,SYSTEMIC",VA
VA000,VA CLASSES,VA
RE000,RESPIRATORY TRACT MEDICATIONS,VA
RE300,ANTITUSSIVES/EXPECTORANTS,VA
VA000,VA CLASSES,VA
RE000,RESPIRATORY TRACT MEDICATIONS,VA
RE300,ANTITUSSIVES/EXPECTORANTS,VA
RE301,OPIOID-CONTAINING ANTITUSSIVES/EXPECTORANTS,VA
VA000,VA CLASSES,VA
RE000,RESPIRATORY TRACT MEDICATIONS,VA
RE300,ANTITUSSIVES/EXPECTORANTS,VA
RE302,NON-OPIOID-CONTAINING ANTITUSSIVES/EXPECTORANTS,VA
VA000,VA CLASSES,VA
RE000,RESPIRATORY TRACT MEDICATIONS,VA
RE400,MUCOLYTICS,VA
VA000,VA CLASSES,VA
RE000,RESPIRATORY TRACT MEDICATIONS,VA
RE500,"COLD REMEDIES,COMBINATIONS",VA
VA000,VA CLASSES,VA
RE000,RESPIRATORY TRACT MEDICATIONS,VA
RE500,"COLD REMEDIES,COMBINATIONS",VA
RE501,ANTIHISTAMINE/DECONGESTANT,VA
VA000,VA CLASSES,VA
RE000,RESPIRATORY TRACT MEDICATIONS,VA
RE500,"COLD REMEDIES,COMBINATIONS",VA
RE502,ANTIHISTAMINE/DECONGESTANT/ANTITUSSIVE,VA
VA000,VA CLASSES,VA
RE000,RESPIRATORY TRACT MEDICATIONS,VA
RE500,"COLD REMEDIES,COMBINATIONS",VA
RE503,ANTIHISTAMINE/DECONGESTANT/EXPECTORANT,VA
VA000,VA CLASSES,VA
RE000,RESPIRATORY TRACT MEDICATIONS,VA
RE500,"COLD REMEDIES,COMBINATIONS",VA
RE504,ANTIHISTAMINE/DECONGESTANT/ANTITUSSIVE/EXPECTORANT,VA
VA000,VA CLASSES,VA
RE000,RESPIRATORY TRACT MEDICATIONS,VA
RE500,"COLD REMEDIES,COMBINATIONS",VA
RE505,ANTIHISTAMINE/DECONGESTANT/ANTITUSSIVE/EXPECTORANT/ANALGESIC,VA
VA000,VA CLASSES,VA
RE000,RESPIRATORY TRACT MEDICATIONS,VA
RE500,"COLD REMEDIES,COMBINATIONS",VA
RE506,ANTIHISTAMINE/DECONGESTANT/ANTITUSSIVE/ANALGESIC,VA
VA000,VA CLASSES,VA
RE000,RESPIRATORY TRACT MEDICATIONS,VA
RE500,"COLD REMEDIES,COMBINATIONS",VA
RE507,ANTIHISTAMINE/ANTITUSSIVE,VA
VA000,VA CLASSES,VA
RE000,RESPIRATORY TRACT MEDICATIONS,VA
RE500,"COLD REMEDIES,COMBINATIONS",VA
RE508,ANTIHISTAMINE/ANTITUSSIVE/EXPECTORANT,VA
VA000,VA CLASSES,VA
RE000,RESPIRATORY TRACT MEDICATIONS,VA
RE500,"COLD REMEDIES,COMBINATIONS",VA
RE509,ANTIHISTAMINE/ANTITUSSIVE/ANALGESIC,VA
VA000,VA CLASSES,VA
RE000,RESPIRATORY TRACT MEDICATIONS,VA
RE500,"COLD REMEDIES,COMBINATIONS",VA
RE510,ANTITUSSIVE/ANTIMUSCARINIC,VA
VA000,VA CLASSES,VA
RE000,RESPIRATORY TRACT MEDICATIONS,VA
RE500,"COLD REMEDIES,COMBINATIONS",VA
RE511,ANTITUSSIVE/BRONCHODILATOR,VA
VA000,VA CLASSES,VA
RE000,RESPIRATORY TRACT MEDICATIONS,VA
RE500,"COLD REMEDIES,COMBINATIONS",VA
RE512,DECONGESTANT/ANTITUSSIVE,VA
VA000,VA CLASSES,VA
RE000,RESPIRATORY TRACT MEDICATIONS,VA
RE500,"COLD REMEDIES,COMBINATIONS",VA
RE513,DECONGESTANT/ANTITUSSIVE/EXPECTORANT,VA
VA000,VA CLASSES,VA
RE000,RESPIRATORY TRACT MEDICATIONS,VA
RE500,"COLD REMEDIES,COMBINATIONS",VA
RE514,DECONGESTANT/ANTITUSSIVE/EXPECTORANT/ANALGESIC,VA
VA000,VA CLASSES,VA
RE000,RESPIRATORY TRACT MEDICATIONS,VA
RE500,"COLD REMEDIES,COMBINATIONS",VA
RE515,DECONGESTANT/ANTITUSSIVE/ANALGESIC,VA
VA000,VA CLASSES,VA
RE000,RESPIRATORY TRACT MEDICATIONS,VA
RE500,"COLD REMEDIES,COMBINATIONS",VA
RE516,DECONGESTANT/EXPECTORANT,VA
VA000,VA CLASSES,VA
RE000,RESPIRATORY TRACT MEDICATIONS,VA
RE500,"COLD REMEDIES,COMBINATIONS",VA
RE599,"COLD REMEDIES,OTHER",VA
VA000,VA CLASSES,VA
RE000,RESPIRATORY TRACT MEDICATIONS,VA
RE600,NON-ANESTHETIC GASES,VA
VA000,VA CLASSES,VA
RE000,RESPIRATORY TRACT MEDICATIONS,VA
RE900,"RESPIRATORY AGENTS,OTHER",VA
VA000,VA CLASSES,VA
RS000,"RECTAL,LOCAL",VA
VA000,VA CLASSES,VA
RS000,"RECTAL,LOCAL",VA
RS100,"ANTI-INFLAMMATORIES,RECTAL",VA
VA000,VA CLASSES,VA
RS000,"RECTAL,LOCAL",VA
RS200,"HEMORRHOIDAL PREPARATIONS,RECTAL",VA
VA000,VA CLASSES,VA
RS000,"RECTAL,LOCAL",VA
RS200,"HEMORRHOIDAL PREPARATIONS,RECTAL",VA
RS201,HEMORRHOIDAL PREPARATIONS WITHOUT STEROID,VA
VA000,VA CLASSES,VA
RS000,"RECTAL,LOCAL",VA
RS200,"HEMORRHOIDAL PREPARATIONS,RECTAL",VA
RS202,HEMORRHOIDAL PREPARATIONS WITH STEROID,VA
VA000,VA CLASSES,VA
RS000,"RECTAL,LOCAL",VA
RS300,"LAXATIVES,RECTAL",VA
VA000,VA CLASSES,VA
RS000,"RECTAL,LOCAL",VA
RS900,"RECTAL,LOCAL OTHER",VA
VA000,VA CLASSES,VA
TN000,THERAPEUTIC NUTRIENTS/MINERALS/ELECTROLYTES,VA
VA000,VA CLASSES,VA
TN000,THERAPEUTIC NUTRIENTS/MINERALS/ELECTROLYTES,VA
TN100,IV SOLUTIONS,VA
VA000,VA CLASSES,VA
TN000,THERAPEUTIC NUTRIENTS/MINERALS/ELECTROLYTES,VA
TN100,IV SOLUTIONS,VA
TN101,IV SOLUTIONS WITHOUT ELECTROLYTES,VA
VA000,VA CLASSES,VA
TN000,THERAPEUTIC NUTRIENTS/MINERALS/ELECTROLYTES,VA
TN100,IV SOLUTIONS,VA
TN102,IV SOLUTIONS WITH ELECTROLYTES,VA
VA000,VA CLASSES,VA
TN000,THERAPEUTIC NUTRIENTS/MINERALS/ELECTROLYTES,VA
TN200,ENTERAL NUTRITION,VA
VA000,VA CLASSES,VA
TN000,THERAPEUTIC NUTRIENTS/MINERALS/ELECTROLYTES,VA
TN300,LIPID SUPPLEMENTS,VA
VA000,VA CLASSES,VA
TN000,THERAPEUTIC NUTRIENTS/MINERALS/ELECTROLYTES,VA
TN400,ELECTROLYTES/MINERALS,VA
VA000,VA CLASSES,VA
TN000,THERAPEUTIC NUTRIENTS/MINERALS/ELECTROLYTES,VA
TN400,ELECTROLYTES/MINERALS,VA
TN410,IRON,VA
VA000,VA CLASSES,VA
TN000,THERAPEUTIC NUTRIENTS/MINERALS/ELECTROLYTES,VA
TN400,ELECTROLYTES/MINERALS,VA
TN420,CALCIUM,VA
VA000,VA CLASSES,VA
TN000,THERAPEUTIC NUTRIENTS/MINERALS/ELECTROLYTES,VA
TN400,ELECTROLYTES/MINERALS,VA
TN430,POTASSIUM,VA
VA000,VA CLASSES,VA
TN000,THERAPEUTIC NUTRIENTS/MINERALS/ELECTROLYTES,VA
TN400,ELECTROLYTES/MINERALS,VA
TN440,SODIUM,VA
VA000,VA CLASSES,VA
TN000,THERAPEUTIC NUTRIENTS/MINERALS/ELECTROLYTES,VA
TN400,ELECTROLYTES/MINERALS,VA
TN450,ZINC,VA
VA000,VA CLASSES,VA
TN000,THERAPEUTIC NUTRIENTS/MINERALS/ELECTROLYTES,VA
TN400,ELECTROLYTES/MINERALS,VA
TN460,MAGNESIUM,VA
VA000,VA CLASSES,VA
TN000,THERAPEUTIC NUTRIENTS/MINERALS/ELECTROLYTES,VA
TN400,ELECTROLYTES/MINERALS,VA
TN470,FLUORIDE,VA
VA000,VA CLASSES,VA
TN000,THERAPEUTIC NUTRIENTS/MINERALS/ELECTROLYTES,VA
TN400,ELECTROLYTES/MINERALS,VA
TN475,PHOSPHORUS,VA
VA000,VA CLASSES,VA
TN000,THERAPEUTIC NUTRIENTS/MINERALS/ELECTROLYTES,VA
TN400,ELECTROLYTES/MINERALS,VA
TN476,BICARBONATES,VA
VA000,VA CLASSES,VA
TN000,THERAPEUTIC NUTRIENTS/MINERALS/ELECTROLYTES,VA
TN400,ELECTROLYTES/MINERALS,VA
TN478,CITRATES,VA
VA000,VA CLASSES,VA
TN000,THERAPEUTIC NUTRIENTS/MINERALS/ELECTROLYTES,VA
TN400,ELECTROLYTES/MINERALS,VA
TN490,"ELECTROLYTES/MINERALS,COMBINATIONS",VA
VA000,VA CLASSES,VA
TN000,THERAPEUTIC NUTRIENTS/MINERALS/ELECTROLYTES,VA
TN400,ELECTROLYTES/MINERALS,VA
TN499,"ELECTROLYTES/MINERALS,OTHER",VA
VA000,VA CLASSES,VA
TN000,THERAPEUTIC NUTRIENTS/MINERALS/ELECTROLYTES,VA
TN500,AMINO ACIDS/PROTEINS,VA
VA000,VA CLASSES,VA
TN000,THERAPEUTIC NUTRIENTS/MINERALS/ELECTROLYTES,VA
TN500,AMINO ACIDS/PROTEINS,VA
TN501,"AMINO ACIDS/PROTEINS,PARENTERAL,WITHOUT ADDED ELECTROLYTES",VA
VA000,VA CLASSES,VA
TN000,THERAPEUTIC NUTRIENTS/MINERALS/ELECTROLYTES,VA
TN500,AMINO ACIDS/PROTEINS,VA
TN502,"AMINO ACIDS/PROTEINS,PARENTERAL,WITH ADDED ELECTROLYTES",VA
VA000,VA CLASSES,VA
TN000,THERAPEUTIC NUTRIENTS/MINERALS/ELECTROLYTES,VA
TN500,AMINO ACIDS/PROTEINS,VA
TN503,"AMINO ACIDS/PROTEINS,ORAL",VA
VA000,VA CLASSES,VA
TN000,THERAPEUTIC NUTRIENTS/MINERALS/ELECTROLYTES,VA
TN500,AMINO ACIDS/PROTEINS,VA
TN509,"AMINO ACIDS/PROTEINS,OTHER",VA
VA000,VA CLASSES,VA
TN000,THERAPEUTIC NUTRIENTS/MINERALS/ELECTROLYTES,VA
TN900,"THERAPEUTIC NUTRIENTS/MINERALS/ELECTROLYES,OTHER",VA
VA000,VA CLASSES,VA
VA000,VA CLASSES,VA
VA000,VA CLASSES,VA
VT000,VITAMINS,VA
VA000,VA CLASSES,VA
VT000,VITAMINS,VA
VT050,VITAMIN A,VA
VA000,VA CLASSES,VA
VT000,VITAMINS,VA
VT100,VITAMIN B,VA
VA000,VA CLASSES,VA
VT000,VITAMINS,VA
VT100,VITAMIN B,VA
VT101,CYANOCOBALAMIN,VA
VA000,VA CLASSES,VA
VT000,VITAMINS,VA
VT100,VITAMIN B,VA
VT102,FOLIC ACID/LEUCOVORIN,VA
VA000,VA CLASSES,VA
VT000,VITAMINS,VA
VT100,VITAMIN B,VA
VT103,NICOTINIC ACID,VA
VA000,VA CLASSES,VA
VT000,VITAMINS,VA
VT100,VITAMIN B,VA
VT104,PYRIDOXINE,VA
VA000,VA CLASSES,VA
VT000,VITAMINS,VA
VT100,VITAMIN B,VA
VT105,THIAMINE,VA
VA000,VA CLASSES,VA
VT000,VITAMINS,VA
VT100,VITAMIN B,VA
VT106,RIBOFLAVIN,VA
VA000,VA CLASSES,VA
VT000,VITAMINS,VA
VT100,VITAMIN B,VA
VT107,PANTOTHENIC ACID,VA
VA000,VA CLASSES,VA
VT000,VITAMINS,VA
VT100,VITAMIN B,VA
VT109,"VITAMIN B,OTHER",VA
VA000,VA CLASSES,VA
VT000,VITAMINS,VA
VT400,VITAMIN C,VA
VA000,VA CLASSES,VA
VT000,VITAMINS,VA
VT500,VITAMIN D,VA
VA000,VA CLASSES,VA
VT000,VITAMINS,VA
VT500,VITAMIN D,VA
VT501,CALCIFEDIOL,VA
VA000,VA CLASSES,VA
VT000,VITAMINS,VA
VT500,VITAMIN D,VA
VT502,CALCITRIOL,VA
VA000,VA CLASSES,VA
VT000,VITAMINS,VA
VT500,VITAMIN D,VA
VT503,DIHYDROTACHYSTEROL,VA
VA000,VA CLASSES,VA
VT000,VITAMINS,VA
VT500,VITAMIN D,VA
VT504,ERGOCALCIFEROL,VA
VA000,VA CLASSES,VA
VT000,VITAMINS,VA
VT500,VITAMIN D,VA
VT509,"VITAMIN D,OTHER",VA
VA000,VA CLASSES,VA
VT000,VITAMINS,VA
VT600,VITAMIN E,VA
VA000,VA CLASSES,VA
VT000,VITAMINS,VA
VT700,VITAMIN K,VA
VA000,VA CLASSES,VA
VT000,VITAMINS,VA
VT700,VITAMIN K,VA
VT701,MENADIOL,VA
VA000,VA CLASSES,VA
VT000,VITAMINS,VA
VT700,VITAMIN K,VA
VT702,PHYTONADIONE,VA
VA000,VA CLASSES,VA
VT000,VITAMINS,VA
VT700,VITAMIN K,VA
VT709,"VITAMIN K,OTHER",VA
VA000,VA CLASSES,VA
VT000,VITAMINS,VA
VT800,"VITAMINS,COMBINATIONS",VA
VA000,VA CLASSES,VA
VT000,VITAMINS,VA
VT800,"VITAMINS,COMBINATIONS",VA
VT801,MULTIVITAMINS,VA
VA000,VA CLASSES,VA
VT000,VITAMINS,VA
VT800,"VITAMINS,COMBINATIONS",VA
VT802,MULTIVITAMINS WITH MINERALS,VA
VA000,VA CLASSES,VA
VT000,VITAMINS,VA
VT800,"VITAMINS,COMBINATIONS",VA
VT809,"VITAMIN COMBINATIONS,OTHER",VA
VA000,VA CLASSES,VA
VT000,VITAMINS,VA
VT900,"VITAMINS,OTHER",VA
VA000,VA CLASSES,VA
XX000,MISCELLANEOUS AGENTS,VA
