rxcui,name,tty,SourceId,SourceName,Relation,SourceUrl,classId
974779,obinutuzumab,IN,715547003,Obinutuzumab-containing product,INDIRECT,http://snomed.info/id/715547003,768466004
979384,North American coral snake antivenin,IN,65965000,Eastern coral snake antivenom-containing product,INDIRECT,http://snomed.info/id/65965000,768466004
991743,"alpha 1-proteinase inhibitor, human",PIN,786963003,Human alpha1 proteinase inhibitor-containing product,INDIRECT,http://snomed.info/id/786963003,768466004
993449,denosumab,IN,446457007,Denosumab-containing product,INDIRECT,http://snomed.info/id/446457007,768466004
1227,auranofin,IN,18002004,Auranofin-containing product,DIRECT,http://snomed.info/id/18002004,768592009
1311190,gold,IN,767325001,Gold-containing product,DIRECT,http://snomed.info/id/767325001,768592009
4980,aurothioglucose,IN,768512005,Aurothioglucose-containing product,DIRECT,http://snomed.info/id/768512005,768592009
4981,gold sodium thiomalate,PIN,68702006,Gold sodium thiomalate-containing product,DIRECT,http://snomed.info/id/68702006,768592009
9876,gold sodium thiosulfate,PIN,411326004,Gold sodium thiosulfate-containing product,DIRECT,http://snomed.info/id/411326004,768592009
10362,teniposide,IN,7959004,Teniposide-containing product,INDIRECT,http://snomed.info/id/7959004,768593004
1043,apomorphine,IN,67939000,Apomorphine-containing product,DIRECT,http://snomed.info/id/67939000,768593004
10438,theophylline,IN,66493003,Theophylline-containing product,INDIRECT,http://snomed.info/id/66493003,768593004
10917,tubocurarine,IN,37803001,Tubocurarine-containing product,DIRECT,http://snomed.info/id/37803001,768593004
11198,vinblastine,IN,12436009,Vinblastine-containing product,INDIRECT,http://snomed.info/id/12436009,768593004
11202,vincristine,IN,23079006,Vincristine-containing product,INDIRECT,http://snomed.info/id/23079006,768593004
11204,vindesine,IN,349851002,Vindesine-containing product,INDIRECT,http://snomed.info/id/349851002,768593004
1223,atropine,IN,73949004,Atropine-containing product,DIRECT,http://snomed.info/id/73949004,768593004
1359,belladonna alkaloids,IN,767227007,Belladonna alkaloid-containing product,DIRECT,http://snomed.info/id/767227007,768593004
1424,benztropine,IN,77390008,Benztropine-containing product,DIRECT,http://snomed.info/id/77390008,768593004
1437,berberine,IN,703374006,Berberine-containing product,INDIRECT,http://snomed.info/id/703374006,768593004
153970,hyoscyamine,IN,48899009,Hyoscyamine-containing product,INDIRECT,http://snomed.info/id/48899009,768593004
1546446,omacetaxine,IN,421021001,Omacetaxine mepesuccinate-containing product,DIRECT,http://snomed.info/id/421021001,768593004
1551777,naloxegol,IN,763564001,Naloxegol-containing product,INDIRECT,http://snomed.info/id/763564001,768593004
1716278,trabectedin,IN,432214004,Trabectedin-containing product,DIRECT,http://snomed.info/id/432214004,768593004
1760,bromocriptine,IN,116656002,Bromocriptine-containing product,INDIRECT,http://snomed.info/id/116656002,768593004
1819,buprenorphine,IN,31684002,Buprenorphine-containing product,INDIRECT,http://snomed.info/id/31684002,768593004
1841,butorphanol,IN,13936006,Butorphanol-containing product,INDIRECT,http://snomed.info/id/13936006,768593004
1876597,naldemedine,IN,763565000,Naldemedine-containing product,INDIRECT,http://snomed.info/id/763565000,768593004
1886,caffeine,IN,91107009,Caffeine-containing product,INDIRECT,http://snomed.info/id/91107009,768593004
1919083,midostaurin,IN,763614004,Midostaurin-containing product,DIRECT,http://snomed.info/id/763614004,768593004
2653,cocaine,IN,14816004,Cocaine-containing product,DIRECT,http://snomed.info/id/14816004,768593004
2670,codeine,IN,85990009,Codeine-containing product,INDIRECT,http://snomed.info/id/85990009,768593004
2683,colchicine,IN,73133000,Colchicine-containing product,INDIRECT,http://snomed.info/id/73133000,768593004
27084,homatropine,IN,82264009,Homatropine-containing product,DIRECT,http://snomed.info/id/82264009,768593004
31479,nalmefene,IN,764607009,Nalmefene-containing product,INDIRECT,http://snomed.info/id/764607009,768593004
3304,heroin,IN,60881009,Diamorphine-containing product,INDIRECT,http://snomed.info/id/60881009,768593004
33431,pholcodine,IN,320972003,Pholcodine-containing product,INDIRECT,http://snomed.info/id/320972003,768593004
3418,dihydroergotamine,IN,48875009,Dihydroergotamine-containing product,INDIRECT,http://snomed.info/id/48875009,768593004
3423,hydromorphone,IN,414428000,Hydromorphone-containing product,INDIRECT,http://snomed.info/id/414428000,768593004
3444,dimenhydrinate,IN,81073007,Dimenhydrinate-containing product,INDIRECT,http://snomed.info/id/81073007,768593004
3714,dyphylline,IN,386183006,Dyphylline-containing product,INDIRECT,http://snomed.info/id/386183006,768593004
3820,emetine,IN,12559001,Emetine-containing product,DIRECT,http://snomed.info/id/12559001,768593004
39541,vinorelbine,IN,108792008,Vinorelbine-containing product,INDIRECT,http://snomed.info/id/108792008,768593004
4021,ergonovine,IN,54541002,Ergonovine-containing product,INDIRECT,http://snomed.info/id/54541002,768593004
4024,"ergoloid mesylates, USP",IN,350622001,Dihydroergocornine- and dihydroergocristine- and dihydroergocryptine-containing product,INDIRECT,http://snomed.info/id/350622001,768593004
4025,ergotamine,IN,32647002,Ergotamine-containing product,INDIRECT,http://snomed.info/id/32647002,768593004
4179,etoposide,IN,56928005,Etoposide-containing product,INDIRECT,http://snomed.info/id/56928005,768593004
460,alcuronium,IN,350063006,Alcuronium-containing product,DIRECT,http://snomed.info/id/350063006,768593004
54365,pamabrom,IN,398981003,Pamabrom-containing product,INDIRECT,http://snomed.info/id/398981003,768593004
5489,hydrocodone,IN,20320002,Hydrocodone-containing product,INDIRECT,http://snomed.info/id/20320002,768593004
57308,topotecan,IN,108779005,Topotecan-containing product,DIRECT,http://snomed.info/id/108779005,768593004
6378,levorphanol,IN,50335004,Levorphanol-containing product,INDIRECT,http://snomed.info/id/50335004,768593004
6446,lisuride,IN,349894007,Lisuride-containing product,INDIRECT,http://snomed.info/id/349894007,768593004
66422,strychnine,IN,354051007,Strychnine-containing product,INDIRECT,http://snomed.info/id/354051007,768593004
6883,methylergonovine,IN,40562000,Methylergonovine-containing product,INDIRECT,http://snomed.info/id/40562000,768593004
689,aminophylline,IN,55867006,Aminophylline-containing product,INDIRECT,http://snomed.info/id/55867006,768593004
6911,methysergide,IN,11796006,Methysergide-containing product,INDIRECT,http://snomed.info/id/11796006,768593004
7052,morphine,IN,73572009,Morphine-containing product,INDIRECT,http://snomed.info/id/73572009,768593004
7238,nalbuphine,IN,83085007,Nalbuphine-containing product,INDIRECT,http://snomed.info/id/83085007,768593004
7242,naloxone,IN,89018006,Naloxone-containing product,INDIRECT,http://snomed.info/id/89018006,768593004
7398,nicergoline,IN,703417007,Nicergoline-containing product,INDIRECT,http://snomed.info/id/703417007,768593004
7407,nicotine,IN,323283001,Nicotine-containing product,INDIRECT,http://snomed.info/id/323283001,768593004
7533,noscapine,IN,76696004,Noscapine-containing product,DIRECT,http://snomed.info/id/76696004,768593004
7676,opium,IN,6985007,Opium-containing product,INDIRECT,http://snomed.info/id/6985007,768593004
7804,oxycodone,IN,414984009,Oxycodone-containing product,INDIRECT,http://snomed.info/id/414984009,768593004
7814,oxymorphone,IN,370266008,Oxymorphone-containing product,INDIRECT,http://snomed.info/id/370266008,768593004
7894,papaveretum,IN,354056002,Papaveretum-containing product,INDIRECT,http://snomed.info/id/354056002,768593004
7895,papaverine,IN,58467001,Papaverine-containing product,INDIRECT,http://snomed.info/id/58467001,768593004
8013,pentoxifylline,IN,91376007,Pentoxifylline-containing product,INDIRECT,http://snomed.info/id/91376007,768593004
8047,pergolide,IN,108468004,Pergolide-containing product,INDIRECT,http://snomed.info/id/108468004,768593004
8462,podophyllin,IN,71462001,Podophyllum resin-containing product,INDIRECT,http://snomed.info/id/71462001,768593004
8463,podofilox,IN,415128000,Podophyllotoxin-containing product,INDIRECT,http://snomed.info/id/415128000,768593004
89785,methscopolamine,IN,28415002,Methscopolamine-containing product,DIRECT,http://snomed.info/id/28415002,768593004
9152,Rauwolfia alkaloids,IN,88134000,Rauwolfia alkaloid-containing product,INDIRECT,http://snomed.info/id/88134000,768593004
9601,scopolamine,IN,72870001,Scopolamine-containing product,DIRECT,http://snomed.info/id/72870001,768593004
1551777,naloxegol,IN,763564001,Naloxegol-containing product,DIRECT,http://snomed.info/id/763564001,768595006
1841,butorphanol,IN,13936006,Butorphanol-containing product,INDIRECT,http://snomed.info/id/13936006,768595006
1876597,naldemedine,IN,763565000,Naldemedine-containing product,DIRECT,http://snomed.info/id/763565000,768595006
3423,hydromorphone,IN,414428000,Hydromorphone-containing product,INDIRECT,http://snomed.info/id/414428000,768595006
5489,hydrocodone,IN,20320002,Hydrocodone-containing product,INDIRECT,http://snomed.info/id/20320002,768595006
6378,levorphanol,IN,50335004,Levorphanol-containing product,INDIRECT,http://snomed.info/id/50335004,768595006
7052,morphine,IN,73572009,Morphine-containing product,INDIRECT,http://snomed.info/id/73572009,768595006
7238,nalbuphine,IN,83085007,Nalbuphine-containing product,INDIRECT,http://snomed.info/id/83085007,768595006
7242,naloxone,IN,89018006,Naloxone-containing product,DIRECT,http://snomed.info/id/89018006,768595006
7804,oxycodone,IN,414984009,Oxycodone-containing product,INDIRECT,http://snomed.info/id/414984009,768595006
1044584,tesamorelin,IN,765123002,Tesamorelin-containing product,INDIRECT,http://snomed.info/id/765123002,768599000
10968,tyrothricin,IN,404827006,Tyrothricin-containing product,INDIRECT,http://snomed.info/id/404827006,768599000
1102129,boceprevir,IN,703961009,Boceprevir-containing product,DIRECT,http://snomed.info/id/703961009,768599000
1102261,telaprevir,IN,704466001,Telaprevir-containing product,DIRECT,http://snomed.info/id/704466001,768599000
11149,vasopressin (USP),IN,772208008,Antidiuretic hormone-containing product,INDIRECT,http://snomed.info/id/772208008,768599000
11232,virginiamycin,IN,96023008,Virginiamycin-containing product,INDIRECT,http://snomed.info/id/96023008,768599000
1148138,icatibant,IN,715582002,Icatibant-containing product,DIRECT,http://snomed.info/id/715582002,768599000
1291,bacitracin,IN,370330005,Bacitracin-containing product,INDIRECT,http://snomed.info/id/370330005,768599000
1311524,aspartame,IN,398791000,Aspartame-containing product,DIRECT,http://snomed.info/id/398791000,768599000
134404,urofollitropin,IN,126185008,Urofollitropin-containing product,INDIRECT,http://snomed.info/id/126185008,768599000
1359422,alanylglutamine,IN,422393000,Alanylglutamine-containing product,DIRECT,http://snomed.info/id/422393000,768599000
1364105,pasireotide,IN,704267007,Pasireotide-containing product,INDIRECT,http://snomed.info/id/704267007,768599000
139825,insulin detemir,IN,414518007,Insulin detemir-containing product,INDIRECT,http://snomed.info/id/414518007,768599000
140108,caspofungin,IN,407732005,Caspofungin-containing product,INDIRECT,http://snomed.info/id/407732005,768599000
1426890,prolactin,IN,82166002,Prolactin-containing product,INDIRECT,http://snomed.info/id/82166002,768599000
1491625,metreleptin,IN,715594006,Metreleptin-containing product,INDIRECT,http://snomed.info/id/715594006,768599000
15202,argatroban,IN,398738008,Argatroban-containing product,DIRECT,http://snomed.info/id/398738008,768599000
1551291,dulaglutide,IN,714081009,Dulaglutide-containing product,DIRECT,http://snomed.info/id/714081009,768599000
1605101,insulin isophane,IN,412219004,Isophane insulin-containing product,INDIRECT,http://snomed.info/id/412219004,768599000
1670007,insulin degludec,IN,715774000,Insulin degludec-containing product,INDIRECT,http://snomed.info/id/715774000,768599000
1825,buserelin,IN,327301004,Buserelin-containing product,INDIRECT,http://snomed.info/id/327301004,768599000
1876119,etelcalcetide,IN,763584002,Etelcalcetide-containing product,DIRECT,http://snomed.info/id/763584002,768599000
1921069,abaloparatide,IN,763500008,Abaloparatide-containing product,INDIRECT,http://snomed.info/id/763500008,768599000
19666,nesiritide,IN,385680000,Nesiritide-containing product,INDIRECT,http://snomed.info/id/385680000,768599000
1991302,semaglutide,IN,764284009,Semaglutide-containing product,DIRECT,http://snomed.info/id/764284009,768599000
1999003,angiotensin II,IN,764385008,Angiotensin II-containing product,INDIRECT,http://snomed.info/id/764385008,768599000
2049873,ivosidenib,IN,773137008,Ivosidenib-containing product,DIRECT,http://snomed.info/id/773137008,768599000
2104332,cenegermin,IN,773957006,Cenegermin-containing product,DIRECT,http://snomed.info/id/773957006,768599000
214582,glatiramer,IN,108754007,Glatiramer-containing product,DIRECT,http://snomed.info/id/108754007,768599000
2176312,bremelanotide,IN,788500001,Bremelanotide-containing product,INDIRECT,http://snomed.info/id/788500001,768599000
221108,"insulin isophane, pork",PIN,416742007,Porcine isophane insulin-containing product,INDIRECT,http://snomed.info/id/416742007,768599000
221109,"insulin, regular, pork",IN,417625002,Porcine regular insulin-containing product,INDIRECT,http://snomed.info/id/417625002,768599000
22299,daptomycin,IN,406438001,Daptomycin-containing product,INDIRECT,http://snomed.info/id/406438001,768599000
2262250,afamelanotide,IN,819984003,Afamelanotide-containing product,INDIRECT,http://snomed.info/id/819984003,768599000
2262544,luspatercept,IN,830211009,Luspatercept-containing product,DIRECT,http://snomed.info/id/830211009,768599000
227518,follicle stimulating hormone,IN,325781003,Pituitary follicle stimulating hormone-containing product,INDIRECT,http://snomed.info/id/325781003,768599000
2420,cholecystokinin,IN,25085002,Cholecystokinin-containing product,INDIRECT,http://snomed.info/id/25085002,768599000
2475166,voclosporin,IN,1149188006,Voclosporin-containing product,INDIRECT,http://snomed.info/id/1149188006,768599000
253181,"insulin isophane, human",PIN,416089000,Human isophane insulin-containing product,INDIRECT,http://snomed.info/id/416089000,768599000
253182,"insulin, regular, human",IN,417423002,Human regular insulin-containing product,INDIRECT,http://snomed.info/id/417423002,768599000
25357,follitropin beta,IN,109044007,Follitropin beta-containing product,INDIRECT,http://snomed.info/id/109044007,768599000
2550731,sotrovimab,IN,1162693002,Sotrovimab-containing product,DIRECT,http://snomed.info/id/1162693002,768599000
259321,"somatropin, E-coli derived",PIN,772981008,Somatropin(rbe)-containing product,INDIRECT,http://snomed.info/id/772981008,768599000
2708,colistimethate,PIN,422267005,Colistimethate-containing product,INDIRECT,http://snomed.info/id/422267005,768599000
2709,colistin,IN,73074003,Colistin-containing product,INDIRECT,http://snomed.info/id/73074003,768599000
274783,insulin glargine,IN,126212009,Insulin glargine-containing product,INDIRECT,http://snomed.info/id/126212009,768599000
278739,pegvisomant,IN,409204008,Pegvisomant-containing product,DIRECT,http://snomed.info/id/409204008,768599000
28656,nafarelin,IN,126196000,Nafarelin-containing product,INDIRECT,http://snomed.info/id/126196000,768599000
29046,lisinopril,IN,108575001,Lisinopril-containing product,DIRECT,http://snomed.info/id/108575001,768599000
3008,cyclosporine,IN,80906007,Cyclosporine-containing product,INDIRECT,http://snomed.info/id/80906007,768599000
30131,moexipril,IN,108566003,Moexipril-containing product,DIRECT,http://snomed.info/id/108566003,768599000
3100,dactinomycin,IN,64127001,Dactinomycin-containing product,INDIRECT,http://snomed.info/id/64127001,768599000
314845,somatropin (recombinant DNA origin),PIN,772980009,Somatropin(epr)-containing product,INDIRECT,http://snomed.info/id/772980009,768599000
317235,"insulin isophane, beef",PIN,416313002,Bovine isophane insulin-containing product,INDIRECT,http://snomed.info/id/416313002,768599000
3251,desmopressin,IN,73454001,Desmopressin-containing product,INDIRECT,http://snomed.info/id/73454001,768599000
325887,micafungin,IN,416233001,Micafungin-containing product,INDIRECT,http://snomed.info/id/416233001,768599000
32915,teriparatide,IN,398823001,Teriparatide-containing product,INDIRECT,http://snomed.info/id/398823001,768599000
341018,anidulafungin,IN,421904007,Anidulafungin-containing product,INDIRECT,http://snomed.info/id/421904007,768599000
35296,ramipril,IN,108564000,Ramipril-containing product,DIRECT,http://snomed.info/id/108564000,768599000
3827,enalapril,IN,15222008,Enalapril-containing product,DIRECT,http://snomed.info/id/15222008,768599000
3829,enalaprilat,IN,414092003,Enalaprilat-containing product,DIRECT,http://snomed.info/id/414092003,768599000
38454,trandolapril,IN,108562001,Trandolapril-containing product,DIRECT,http://snomed.info/id/108562001,768599000
386938,follitropin alfa,IN,109042006,Follitropin alfa-containing product,INDIRECT,http://snomed.info/id/109042006,768599000
38782,triptorelin,IN,327370004,Triptorelin-containing product,INDIRECT,http://snomed.info/id/327370004,768599000
388084,lutropin alfa,IN,391621007,Lutropin alfa-containing product,INDIRECT,http://snomed.info/id/391621007,768599000
400008,"insulin glulisine, human",IN,411532008,Insulin glulisine-containing product,INDIRECT,http://snomed.info/id/411532008,768599000
42375,leuprolide,IN,350364005,Leuprorelin-containing product,INDIRECT,http://snomed.info/id/350364005,768599000
4832,glucagon,IN,10712001,Glucagon-containing product,INDIRECT,http://snomed.info/id/10712001,768599000
4986,chorionic gonadotropin,IN,20577002,Choriogonadotropin-containing product,INDIRECT,http://snomed.info/id/20577002,768599000
5011,gramicidin,IN,91479004,Gramicidin-containing product,DIRECT,http://snomed.info/id/91479004,768599000
50610,goserelin,IN,126138002,Goserelin-containing product,INDIRECT,http://snomed.info/id/126138002,768599000
50975,histrelin,IN,126198004,Histrelin-containing product,INDIRECT,http://snomed.info/id/126198004,768599000
51428,"insulin aspart, human",IN,388452006,Insulin aspart-containing product,INDIRECT,http://snomed.info/id/388452006,768599000
56188,sermorelin,IN,109203000,Sermorelin-containing product,INDIRECT,http://snomed.info/id/109203000,768599000
56570,somatrem,IN,125578008,Somatrem-containing product,INDIRECT,http://snomed.info/id/125578008,768599000
57048,terlipressin,IN,325927008,Terlipressin-containing product,INDIRECT,http://snomed.info/id/325927008,768599000
59639,atosiban,IN,326166008,Atosiban-containing product,DIRECT,http://snomed.info/id/326166008,768599000
61148,somatropin,IN,129495007,Somatropin-containing product,INDIRECT,http://snomed.info/id/129495007,768599000
6384,gonadorelin,IN,325995009,Gonadorelin-containing product,INDIRECT,http://snomed.info/id/325995009,768599000
68092,lanreotide,IN,327379003,Lanreotide-containing product,INDIRECT,http://snomed.info/id/327379003,768599000
68503,ziconotide,IN,416293004,Ziconotide-containing product,DIRECT,http://snomed.info/id/416293004,768599000
74670,corticorelin ovine triflutate,PIN,109205007,Corticorelin ovine triflutate-containing product,DIRECT,http://snomed.info/id/109205007,768599000
75635,eptifibatide,IN,116065005,Eptifibatide-containing product,INDIRECT,http://snomed.info/id/116065005,768599000
7617,octreotide,IN,126155003,Octreotide-containing product,INDIRECT,http://snomed.info/id/126155003,768599000
7824,oxytocin,IN,12369008,Oxytocin-containing product,INDIRECT,http://snomed.info/id/12369008,768599000
78903,capreomycin,IN,14170004,Capreomycin-containing product,INDIRECT,http://snomed.info/id/14170004,768599000
8536,polymyxin B,IN,6960003,Polymyxin B-containing product,INDIRECT,http://snomed.info/id/6960003,768599000
86009,insulin lispro,IN,388454007,Insulin lispro-containing product,INDIRECT,http://snomed.info/id/388454007,768599000
877510,romidepsin,IN,444737005,Romidepsin-containing product,DIRECT,http://snomed.info/id/444737005,768599000
9627,secretin,IN,68622003,Secretin-containing product,INDIRECT,http://snomed.info/id/68622003,768599000
9800,sincalide,IN,126222003,Sincalide-containing product,INDIRECT,http://snomed.info/id/126222003,768599000
9939,somatostatin,IN,57819002,Somatostatin-containing product,INDIRECT,http://snomed.info/id/57819002,768599000
11289,warfarin,IN,48603004,Warfarin-containing product,DIRECT,http://snomed.info/id/48603004,768600002
154,acenocoumarol,IN,79356008,Acenocoumarol-containing product,DIRECT,http://snomed.info/id/79356008,768600002
1598,dicumarol,IN,423414002,Dicumarol-containing product,DIRECT,http://snomed.info/id/423414002,768600002
114477,levetiracetam,IN,116076009,Levetiracetam-containing product,DIRECT,http://snomed.info/id/116076009,768602005
136198,darifenacin,IN,416385001,Darifenacin-containing product,DIRECT,http://snomed.info/id/416385001,768602005
1364917,sodium pidolate,PIN,421093008,Sodium pidolate-containing product,DIRECT,http://snomed.info/id/421093008,768602005
1547220,eliglustat,IN,714011004,Eliglustat-containing product,DIRECT,http://snomed.info/id/714011004,768602005
1739745,brivaracetam,IN,421052000,Brivaracetam-containing product,DIRECT,http://snomed.info/id/421052000,768602005
1940636,pibrentasvir,IN,816102004,Pibrentasvir-containing product,DIRECT,http://snomed.info/id/816102004,768602005
1998,captopril,IN,29439004,Captopril-containing product,DIRECT,http://snomed.info/id/29439004,768602005
231049,eletriptan,IN,395255007,Eletriptan-containing product,DIRECT,http://snomed.info/id/395255007,768602005
2472254,vibegron,IN,1149380006,Vibegron-containing product,DIRECT,http://snomed.info/id/1149380006,768602005
2582,clindamycin,IN,58883005,Clindamycin-containing product,DIRECT,http://snomed.info/id/58883005,768602005
33309,phensuximide,IN,400807000,Phensuximide-containing product,INDIRECT,http://snomed.info/id/400807000,768602005
33770,piretanide,IN,318031002,Piretanide-containing product,DIRECT,http://snomed.info/id/318031002,768602005
3637,doxapram,IN,28235004,Doxapram-containing product,DIRECT,http://snomed.info/id/28235004,768602005
4135,ethosuximide,IN,44790008,Ethosuximide-containing product,INDIRECT,http://snomed.info/id/44790008,768602005
47858,methsuximide,IN,386187007,Methsuximide-containing product,INDIRECT,http://snomed.info/id/386187007,768602005
596554,vildagliptin,IN,428807006,Vildagliptin-containing product,DIRECT,http://snomed.info/id/428807006,768602005
6398,lincomycin,IN,2596005,Lincomycin-containing product,DIRECT,http://snomed.info/id/2596005,768602005
719872,raltegravir,IN,429368003,Raltegravir-containing product,DIRECT,http://snomed.info/id/429368003,768602005
8718,procyclidine,IN,44990002,Procyclidine-containing product,DIRECT,http://snomed.info/id/44990002,768602005
10594,ticlopidine,IN,108971003,Ticlopidine-containing product,DIRECT,http://snomed.info/id/108971003,768604006
1306286,elvitegravir,IN,714795001,Elvitegravir-containing product,DIRECT,http://snomed.info/id/714795001,768604006
1307619,bosutinib,IN,703586005,Bosutinib-containing product,DIRECT,http://snomed.info/id/703586005,768604006
1362698,chloroform,IN,424273005,Chloroform-containing product,DIRECT,http://snomed.info/id/424273005,768604006
1424884,vilanterol,IN,720194004,Vilanterol-containing product,DIRECT,http://snomed.info/id/720194004,768604006
1545063,tafamidis,IN,703810000,Tafamidis-containing product,DIRECT,http://snomed.info/id/703810000,768604006
16689,aceclofenac,IN,329923004,Aceclofenac-containing product,DIRECT,http://snomed.info/id/329923004,768604006
16695,acemetacin,IN,329906008,Acemetacin-containing product,DIRECT,http://snomed.info/id/329906008,768604006
1723735,ixazomib,IN,781324002,Ixazomib-containing product,DIRECT,http://snomed.info/id/781324002,768604006
2119365,esketamine,IN,789486001,Esketamine-containing product,DIRECT,http://snomed.info/id/789486001,768604006
2197878,pitolisant,IN,789360005,Pitolisant-containing product,DIRECT,http://snomed.info/id/789360005,768604006
2373,chlormezanone,IN,71634000,Chlormezanone-containing product,DIRECT,http://snomed.info/id/71634000,768604006
2399,chlorphenesin,IN,80311000,Chlorphenesin-containing product,DIRECT,http://snomed.info/id/80311000,768604006
2534464,trichloroethylene,IN,333887003,Trichloroethylene-containing product,DIRECT,http://snomed.info/id/333887003,768604006
2594,clofibrate,IN,77035009,Clofibrate-containing product,DIRECT,http://snomed.info/id/77035009,768604006
2599,clonidine,IN,62782004,Clonidine-containing product,DIRECT,http://snomed.info/id/62782004,768604006
32968,clopidogrel,IN,108979001,Clopidogrel-containing product,DIRECT,http://snomed.info/id/108979001,768604006
38610,triclofos,IN,421583009,Triclofos-containing product,DIRECT,http://snomed.info/id/421583009,768604006
4109,ethacrynic acid,PIN,81947000,Ethacrynic acid-containing product,DIRECT,http://snomed.info/id/81947000,768604006
4141,ethyl chloride,IN,391873006,Ethyl chloride-containing product,DIRECT,http://snomed.info/id/391873006,768604006
5781,indomethacin,IN,60149003,Indomethacin-containing product,DIRECT,http://snomed.info/id/60149003,768604006
6130,ketamine,IN,333847008,Ketamine-containing product,DIRECT,http://snomed.info/id/333847008,768604006
6465,lofepramine,IN,321831005,Lofepramine-containing product,DIRECT,http://snomed.info/id/321831005,768604006
7004,mitotane,IN,404865004,Mitotane-containing product,DIRECT,http://snomed.info/id/404865004,768604006
8703,fenofibrate,IN,108603001,Fenofibrate-containing product,DIRECT,http://snomed.info/id/108603001,768604006
9010,pyrimethamine,IN,59589008,Pyrimethamine-containing product,DIRECT,http://snomed.info/id/59589008,768604006
11194,vidarabine,IN,37306000,Vidarabine-containing product,DIRECT,http://snomed.info/id/37306000,768605007
1989289,cordycepin,IN,428013003,3'-deoxyadenosine-containing product,DIRECT,http://snomed.info/id/428013003,768605007
296,adenosine,IN,108502004,Adenosine-containing product,DIRECT,http://snomed.info/id/108502004,768605007
3364,didanosine,IN,19194001,Didanosine-containing product,DIRECT,http://snomed.info/id/19194001,768605007
640062,regadenoson,IN,433327005,Regadenoson-containing product,DIRECT,http://snomed.info/id/433327005,768605007
107044,rabbit anti-human T-lymphocyte globulin,PIN,346661005,Rabbit anti-human T-lymphocyte globulin-containing product,DIRECT,http://snomed.info/id/346661005,768606008
1092437,belimumab,IN,704193005,Belimumab-containing product,INDIRECT,http://snomed.info/id/704193005,768606008
1094833,ipilimumab,IN,704649006,Ipilimumab-containing product,INDIRECT,http://snomed.info/id/704649006,768606008
1147320,brentuximab vedotin,IN,714671006,Brentuximab vedotin-containing product,INDIRECT,http://snomed.info/id/714671006,768606008
117055,alemtuzumab,IN,391632007,Alemtuzumab-containing product,INDIRECT,http://snomed.info/id/391632007,768606008
121191,rituximab,IN,108809004,Rituximab-containing product,INDIRECT,http://snomed.info/id/108809004,768606008
1294580,gemtuzumab ozogamicin,IN,386640004,Gemtuzumab ozogamicin-containing product,INDIRECT,http://snomed.info/id/386640004,768606008
1298944,pertuzumab,IN,704227006,Pertuzumab-containing product,INDIRECT,http://snomed.info/id/704227006,768606008
1371041,ado-trastuzumab emtansine,PIN,896752005,Trastuzumab emtansine-containing product,INDIRECT,http://snomed.info/id/896752005,768606008
1535218,siltuximab,IN,704263006,Siltuximab-containing product,INDIRECT,http://snomed.info/id/704263006,768606008
1535922,ramucirumab,IN,704260009,Ramucirumab-containing product,INDIRECT,http://snomed.info/id/704260009,768606008
1538097,vedolizumab,IN,704257002,Vedolizumab-containing product,INDIRECT,http://snomed.info/id/704257002,768606008
1547545,pembrolizumab,IN,763541003,Pembrolizumab-containing product,INDIRECT,http://snomed.info/id/763541003,768606008
1597258,blinatumomab,IN,774173007,Blinatumomab-containing product,INDIRECT,http://snomed.info/id/774173007,768606008
1597876,nivolumab,IN,704192000,Nivolumab-containing product,INDIRECT,http://snomed.info/id/704192000,768606008
1599788,secukinumab,IN,714689007,Secukinumab-containing product,INDIRECT,http://snomed.info/id/714689007,768606008
1606274,dinutuximab,IN,763590003,Dinutuximab-containing product,INDIRECT,http://snomed.info/id/763590003,768606008
1659152,alirocumab,IN,781355008,Alirocumab-containing product,INDIRECT,http://snomed.info/id/781355008,768606008
1665684,evolocumab,IN,763586000,Evolocumab-containing product,INDIRECT,http://snomed.info/id/763586000,768606008
1716191,idarucizumab,IN,763599002,Idarucizumab-containing product,INDIRECT,http://snomed.info/id/763599002,768606008
1720597,mepolizumab,IN,781308003,Mepolizumab-containing product,INDIRECT,http://snomed.info/id/781308003,768606008
1721947,daratumumab,IN,781328004,Daratumumab-containing product,INDIRECT,http://snomed.info/id/781328004,768606008
1723738,necitumumab,IN,781320006,Necitumumab-containing product,INDIRECT,http://snomed.info/id/781320006,768606008
1726104,elotuzumab,IN,781350003,Elotuzumab-containing product,INDIRECT,http://snomed.info/id/781350003,768606008
1745099,ixekizumab,IN,763603002,Ixekizumab-containing product,INDIRECT,http://snomed.info/id/763603002,768606008
1746889,reslizumab,IN,781214008,Reslizumab-containing product,INDIRECT,http://snomed.info/id/781214008,768606008
1746906,obiltoxaximab,IN,763558008,Obiltoxaximab-containing product,INDIRECT,http://snomed.info/id/763558008,768606008
1792776,atezolizumab,IN,763505003,Atezolizumab-containing product,INDIRECT,http://snomed.info/id/763505003,768606008
1855048,bezlotoxumab,IN,763703008,Bezlotoxumab-containing product,INDIRECT,http://snomed.info/id/763703008,768606008
1855735,olaratumab,IN,763546008,Olaratumab-containing product,INDIRECT,http://snomed.info/id/763546008,768606008
1872251,brodalumab,IN,763604008,Brodalumab-containing product,INDIRECT,http://snomed.info/id/763604008,768606008
