classId,className,classType
N0000009121,Increased Brain Derived Neurotropic Activity,PE
N0000009496,Increased Peripheral Nervous System Brain Derived Neurotropic Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008323,CCK Activity Alteration,PE
N0000009093,Increased Autonomic Nervous System CCK Activity,PE
N0000009145,Increased CCK Activity,PE
N0000009497,Increased Peripheral Nervous System CCK Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009024,Disorganized Electrical Activity Alteration,PE
N0000009027,Electrical Activity Alteration,PE
N0000009094,Increased Autonomic Nervous System Disorganized Electrical Activity,PE
N0000009272,Increased Disorganized Electrical Activity,PE
N0000009498,Increased Peripheral Nervous System Disorganized Electrical Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009025,Dopamine Activity Alteration,PE
N0000009095,Increased Autonomic Nervous System Dopamine Activity,PE
N0000009282,Increased Dopamine Activity,PE
N0000009499,Increased Peripheral Nervous System Dopamine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009026,Dynorphin Activity Alteration,PE
N0000009096,Increased Autonomic Nervous System Dynorphin Activity,PE
N0000009283,Increased Dynorphin Activity,PE
N0000009500,Increased Peripheral Nervous System Dynorphin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009038,Endorphin Activity Alteration,PE
N0000009097,Increased Autonomic Nervous System Endorphin Activity,PE
N0000009291,Increased Endorphin Activity,PE
N0000009501,Increased Peripheral Nervous System Endorphin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009041,Enkephalin Activity Alteration,PE
N0000009098,Increased Autonomic Nervous System Enkephalin Activity,PE
N0000009293,Increased Enkephalin Activity,PE
N0000009502,Increased Peripheral Nervous System Enkephalin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009042,Epinephrine Activity Alteration,PE
N0000009099,Increased Autonomic Nervous System Epinephrine Activity,PE
N0000009317,Increased Epinephrine Activity,PE
N0000009503,Increased Peripheral Nervous System Epinephrine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009053,Gamma Amino Butyric Acid (GABA) Activity Alteration,PE
N0000009100,Increased Autonomic Nervous System GABA Activity,PE
N0000009325,Increased GABA Activity,PE
N0000009504,Increased Peripheral Nervous System GABA Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009056,Gastrin Activity Alteration,PE
N0000009101,Increased Autonomic Nervous System Gastrin Activity,PE
N0000009336,Increased Gastrin Activity,PE
N0000009505,Increased Peripheral Nervous System Gastrin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009062,Glutamate Activity Alteration,PE
N0000009102,Increased Autonomic Nervous System Glutamate Activity,PE
N0000009342,Increased Glutamate Activity,PE
N0000009506,Increased Peripheral Nervous System Glutamate Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009063,Glycine Activity Alteration,PE
N0000009103,Increased Autonomic Nervous System Glycine Activity,PE
N0000009343,Increased Glycine Activity,PE
N0000009507,Increased Peripheral Nervous System Glycine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009057,Generalized Systemic Effects,PE
N0000009071,Histamine Activity Alteration,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009074,Immunologically Active Molecule Activity Alteration,PE
N0000009104,Increased Autonomic Nervous System Histamine Activity,PE
N0000009351,Increased Histamine Activity,PE
N0000009354,Increased Immunologically Active Biogenic Amine Activity,PE
N0000009357,Increased Immunologically Active Molecule Activity,PE
N0000009508,Increased Peripheral Nervous System Histamine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000175551,Increased Immunologic Activity,PE
N0000009105,Increased Autonomic Nervous System Nerve Growth Factor Activity,PE
N0000009453,Increased Nerve Growth Factor Activity,PE
N0000009509,Increased Peripheral Nervous System Nerve Growth Factor Activity,PE
N0000009758,Nerve Growth Factor Activity Alteration,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009106,Increased Autonomic Nervous System Neurotensin Activity,PE
N0000009454,Increased Neurotensin Activity,PE
N0000009510,Increased Peripheral Nervous System Neurotensin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009760,Neurotensin Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009107,Increased Autonomic Nervous System Nitric Oxide Activity,PE
N0000009455,Increased Nitric Oxide Activity,PE
N0000009511,Increased Peripheral Nervous System Nitric Oxide Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009762,Nitric Oxide Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009108,Increased Autonomic Nervous System Norepinephrine Activity,PE
N0000009456,Increased Norepinephrine Activity,PE
N0000009512,Increased Peripheral Nervous System Norepinephrine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009765,Norepinephrine Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009027,Electrical Activity Alteration,PE
N0000009109,Increased Autonomic Nervous System Organized Electrical Activity,PE
N0000009460,Increased Organized Electrical Activity,PE
N0000009513,Increased Peripheral Nervous System Organized Electrical Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009774,Organized Electrical Activity Alteration,PE
N0000009802,Physiologic Effect (PE),PE
N0000009057,Generalized Systemic Effects,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009074,Immunologically Active Molecule Activity Alteration,PE
N0000009110,Increased Autonomic Nervous System Serotonin Activity,PE
N0000009354,Increased Immunologically Active Biogenic Amine Activity,PE
N0000009357,Increased Immunologically Active Molecule Activity,PE
N0000009514,Increased Peripheral Nervous System Serotonin Activity,PE
N0000009585,Increased Serotonin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009844,Serotonin Activity Alteration,PE
N0000175551,Increased Immunologic Activity,PE
N0000009111,Increased Autonomic Nervous System Substance P Activity,PE
N0000009515,Increased Peripheral Nervous System Substance P Activity,PE
N0000009665,Increased Substance P Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009880,Substance P Activity Alteration,PE
N0000009112,Increased Autonomic Nervous System VIP Activity,PE
N0000009516,Increased Peripheral Nervous System VIP Activity,PE
N0000009706,Increased VIP Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009907,Vasoactive Intestinal Polypeptide (VIP) Activity Alteration,PE
N0000009065,Hematologic Activity Alteration,PE
N0000009066,Hematological Cell Destruction Alteration,PE
N0000009067,Hematological Cell Quantity Alteration,PE
N0000009069,Hemic/Lymphatic Activity Alteration,PE
N0000009113,Increased B Lymphocyte Destruction,PE
N0000009349,Increased Hematological Cell Destruction,PE
N0000009390,Increased Lymphocyte Cell Destruction,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009065,Hematologic Activity Alteration,PE
N0000009067,Hematological Cell Quantity Alteration,PE
N0000009068,Hematopoiesis Alteration,PE
N0000009069,Hemic/Lymphatic Activity Alteration,PE
N0000009114,Increased B Lymphocyte Production,PE
N0000009350,Increased Hematopoiesis,PE
N0000009391,Increased Lymphocyte Cell Production,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009022,Digestive/GI System Activity Alteration,PE
N0000009048,GI Motility Alteration,PE
N0000009115,Increased Biliary Motility,PE
N0000009329,Increased GI Motility,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008305,Bladder Contractility Alteration,PE
N0000009116,Increased Bladder Contractility,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009832,Renal/Urological Activity Alteration,PE
N0000008306,Bladder Sphincter Tone Alteration,PE
N0000009117,Increased Bladder Sphincter Tone,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009832,Renal/Urological Activity Alteration,PE
N0000009057,Generalized Systemic Effects,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009074,Immunologically Active Molecule Activity Alteration,PE
N0000009118,Increased Bradykinin Activity,PE
N0000009357,Increased Immunologically Active Molecule Activity,PE
N0000009367,Increased Kinin Activity,PE
N0000009802,Physiologic Effect (PE),PE
N0000175551,Increased Immunologic Activity,PE
N0000009057,Generalized Systemic Effects,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009075,Immunologically Active Molecule Degradation Alteration,PE
N0000009119,Increased Bradykinin Degradation,PE
N0000009358,Increased Immunologically Active Molecule Degradation,PE
N0000009368,Increased Kinin Degradation,PE
N0000009802,Physiologic Effect (PE),PE
N0000175551,Increased Immunologic Activity,PE
N0000009057,Generalized Systemic Effects,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009076,Immunologically Active Molecule Production Alteration,PE
N0000009120,Increased Bradykinin Production,PE
N0000009359,Increased Immunologically Active Molecule Production,PE
N0000009369,Increased Kinin Production,PE
N0000009802,Physiologic Effect (PE),PE
N0000175551,Increased Immunologic Activity,PE
N0000008315,Brain Derived Neurotropic Factor Activity Alteration,PE
N0000009121,Increased Brain Derived Neurotropic Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008290,Acetylcholine Activity Alteration,PE
N0000009079,Increased Acetylcholine Activity,PE
N0000009122,Increased Brain Stem Acetylcholine Activity,PE
N0000009178,Increased Central Nervous System Acetylcholine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008300,Aspartate Activity Alteration,PE
N0000009089,Increased Aspartate Activity,PE
N0000009123,Increased Brain Stem Aspartate Activity,PE
N0000009179,Increased Central Nervous System Aspartate Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008315,Brain Derived Neurotropic Factor Activity Alteration,PE
N0000009121,Increased Brain Derived Neurotropic Activity,PE
N0000009124,Increased Brain Stem Brain Derived Neurotropic Activity,PE
N0000009180,Increased Central Nervous System Brain Derived Neurotropic Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008323,CCK Activity Alteration,PE
N0000009125,Increased Brain Stem CCK Activity,PE
N0000009145,Increased CCK Activity,PE
N0000009181,Increased Central Nervous System CCK Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009024,Disorganized Electrical Activity Alteration,PE
N0000009027,Electrical Activity Alteration,PE
N0000009126,Increased Brain Stem Disorganized Electrical Activity,PE
N0000009182,Increased Central Nervous System Disorganized Electrical Activity,PE
N0000009272,Increased Disorganized Electrical Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009025,Dopamine Activity Alteration,PE
N0000009127,Increased Brain Stem Dopamine Activity,PE
N0000009183,Increased Central Nervous System Dopamine Activity,PE
N0000009282,Increased Dopamine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009026,Dynorphin Activity Alteration,PE
N0000009128,Increased Brain Stem Dynorphin Activity,PE
N0000009184,Increased Central Nervous System Dynorphin Activity,PE
N0000009283,Increased Dynorphin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009038,Endorphin Activity Alteration,PE
N0000009129,Increased Brain Stem Endorphin Activity,PE
N0000009185,Increased Central Nervous System Endorphin Activity,PE
N0000009291,Increased Endorphin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009041,Enkephalin Activity Alteration,PE
N0000009130,Increased Brain Stem Enkephalin Activity,PE
N0000009186,Increased Central Nervous System Enkephalin Activity,PE
N0000009293,Increased Enkephalin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009042,Epinephrine Activity Alteration,PE
N0000009131,Increased Brain Stem Epinephrine Activity,PE
N0000009187,Increased Central Nervous System Epinephrine Activity,PE
N0000009317,Increased Epinephrine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009053,Gamma Amino Butyric Acid (GABA) Activity Alteration,PE
N0000009132,Increased Brain Stem GABA Activity,PE
N0000009188,Increased Central Nervous System GABA Activity,PE
N0000009325,Increased GABA Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009056,Gastrin Activity Alteration,PE
N0000009133,Increased Brain Stem Gastrin Activity,PE
N0000009189,Increased Central Nervous System Gastrin Activity,PE
N0000009336,Increased Gastrin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009062,Glutamate Activity Alteration,PE
N0000009134,Increased Brain Stem Glutamate Activity,PE
N0000009190,Increased Central Nervous System Glutamate Activity,PE
N0000009342,Increased Glutamate Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009063,Glycine Activity Alteration,PE
N0000009135,Increased Brain Stem Glycine Activity,PE
N0000009191,Increased Central Nervous System Glycine Activity,PE
N0000009343,Increased Glycine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009057,Generalized Systemic Effects,PE
N0000009071,Histamine Activity Alteration,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009074,Immunologically Active Molecule Activity Alteration,PE
N0000009136,Increased Brain Stem Histamine Activity,PE
N0000009192,Increased Central Nervous System Histamine Activity,PE
N0000009351,Increased Histamine Activity,PE
N0000009354,Increased Immunologically Active Biogenic Amine Activity,PE
N0000009357,Increased Immunologically Active Molecule Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000175551,Increased Immunologic Activity,PE
N0000009137,Increased Brain Stem Nerve Growth Factor Activity,PE
N0000009193,Increased Central Nervous System Nerve Growth Factor Activity,PE
N0000009453,Increased Nerve Growth Factor Activity,PE
N0000009758,Nerve Growth Factor Activity Alteration,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009138,Increased Brain Stem Neurotensin Activity,PE
N0000009194,Increased Central Nervous System Neurotensin Activity,PE
N0000009454,Increased Neurotensin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009760,Neurotensin Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009139,Increased Brain Stem Nitric Oxide Activity,PE
N0000009195,Increased Central Nervous System Nitric Oxide Activity,PE
N0000009455,Increased Nitric Oxide Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009762,Nitric Oxide Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009140,Increased Brain Stem Norepinephrine Activity,PE
N0000009196,Increased Central Nervous System Norepinephrine Activity,PE
N0000009456,Increased Norepinephrine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009765,Norepinephrine Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009027,Electrical Activity Alteration,PE
N0000009141,Increased Brain Stem Organized Electrical Activity,PE
N0000009197,Increased Central Nervous System Organized Electrical Activity,PE
N0000009460,Increased Organized Electrical Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009774,Organized Electrical Activity Alteration,PE
N0000009802,Physiologic Effect (PE),PE
N0000009057,Generalized Systemic Effects,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009074,Immunologically Active Molecule Activity Alteration,PE
N0000009142,Increased Brain Stem Serotonin Activity,PE
N0000009198,Increased Central Nervous System Serotonin Activity,PE
N0000009354,Increased Immunologically Active Biogenic Amine Activity,PE
N0000009357,Increased Immunologically Active Molecule Activity,PE
N0000009585,Increased Serotonin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009844,Serotonin Activity Alteration,PE
N0000175551,Increased Immunologic Activity,PE
N0000009143,Increased Brain Stem Substance P Activity,PE
N0000009199,Increased Central Nervous System Substance P Activity,PE
N0000009665,Increased Substance P Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009880,Substance P Activity Alteration,PE
N0000009144,Increased Brain Stem VIP Activity,PE
N0000009200,Increased Central Nervous System VIP Activity,PE
N0000009706,Increased VIP Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009907,Vasoactive Intestinal Polypeptide (VIP) Activity Alteration,PE
N0000008323,CCK Activity Alteration,PE
N0000009145,Increased CCK Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008324,CRH Activity Alteration,PE
N0000008325,Corticotropin Releasing Hormone Alteration,PE
N0000009036,Endocrine Activity Alteration,PE
N0000009072,Hypothalamic Endocrine Activity Alteration,PE
N0000009146,Increased CRH Activity,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008325,Corticotropin Releasing Hormone Alteration,PE
N0000008326,CRH Secretion Alteration,PE
N0000009036,Endocrine Activity Alteration,PE
N0000009072,Hypothalamic Endocrine Activity Alteration,PE
N0000009147,Increased CRH Secretion,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009036,Endocrine Activity Alteration,PE
N0000009148,Increased Calcitonin Secretion,PE
N0000009770,Organ System Specific Effects,PE
N0000009794,Parathyroid Gland Activity Alteration,PE
N0000009802,Physiologic Effect (PE),PE
N0000008290,Acetylcholine Activity Alteration,PE
N0000009079,Increased Acetylcholine Activity,PE
N0000009149,Increased Cardiac Muscle Acetylcholine Activity,PE
N0000009427,Increased Muscular System Acetylcholine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008300,Aspartate Activity Alteration,PE
N0000009089,Increased Aspartate Activity,PE
N0000009150,Increased Cardiac Muscle Aspartate Activity,PE
N0000009428,Increased Muscular System Aspartate Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008315,Brain Derived Neurotropic Factor Activity Alteration,PE
N0000009121,Increased Brain Derived Neurotropic Activity,PE
N0000009151,Increased Cardiac Muscle Brain Derived Neurotropic Activity,PE
N0000009429,Increased Muscular System Brain Derived Neurotropic Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008323,CCK Activity Alteration,PE
N0000009145,Increased CCK Activity,PE
N0000009152,Increased Cardiac Muscle CCK Activity,PE
N0000009430,Increased Muscular System CCK Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009024,Disorganized Electrical Activity Alteration,PE
N0000009027,Electrical Activity Alteration,PE
N0000009153,Increased Cardiac Muscle Disorganized Electrical Activity,PE
N0000009272,Increased Disorganized Electrical Activity,PE
N0000009431,Increased Muscular System Disorganized Electrical Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009025,Dopamine Activity Alteration,PE
N0000009154,Increased Cardiac Muscle Dopamine Activity,PE
N0000009282,Increased Dopamine Activity,PE
N0000009432,Increased Muscular System Dopamine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009026,Dynorphin Activity Alteration,PE
N0000009155,Increased Cardiac Muscle Dynorphin Activity,PE
N0000009283,Increased Dynorphin Activity,PE
N0000009433,Increased Muscular System Dynorphin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009038,Endorphin Activity Alteration,PE
N0000009156,Increased Cardiac Muscle Endorphin Activity,PE
N0000009291,Increased Endorphin Activity,PE
N0000009434,Increased Muscular System Endorphin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009041,Enkephalin Activity Alteration,PE
N0000009157,Increased Cardiac Muscle Enkephalin Activity,PE
N0000009293,Increased Enkephalin Activity,PE
N0000009435,Increased Muscular System Enkephalin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009042,Epinephrine Activity Alteration,PE
N0000009158,Increased Cardiac Muscle Epinephrine Activity,PE
N0000009317,Increased Epinephrine Activity,PE
N0000009436,Increased Muscular System Epinephrine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009053,Gamma Amino Butyric Acid (GABA) Activity Alteration,PE
N0000009159,Increased Cardiac Muscle GABA Activity,PE
N0000009325,Increased GABA Activity,PE
N0000009437,Increased Muscular System GABA Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009056,Gastrin Activity Alteration,PE
N0000009160,Increased Cardiac Muscle Gastrin Activity,PE
N0000009336,Increased Gastrin Activity,PE
N0000009438,Increased Muscular System Gastrin Activity,PE
