rxcui,name,tty,SourceId,SourceName,Relation,SourceUrl,classId
35373,reproterol,IN,349925003,Reproterol-containing product,INDIRECT,http://snomed.info/id/349925003,764374006
36117,salmeterol,IN,108605008,Salmeterol-containing product,INDIRECT,http://snomed.info/id/108605008,764374006
3616,dobutamine,IN,26523005,Dobutamine-containing product,INDIRECT,http://snomed.info/id/26523005,764374006
3628,dopamine,IN,59187003,Dopamine-containing product,INDIRECT,http://snomed.info/id/59187003,764374006
38453,tramazoline,IN,421308003,Tramazoline-containing product,INDIRECT,http://snomed.info/id/421308003,764374006
38967,tulobuterol,IN,349929009,Tulobuterol-containing product,INDIRECT,http://snomed.info/id/349929009,764374006
3966,ephedrine,IN,65026000,Ephedrine-containing product,INDIRECT,http://snomed.info/id/65026000,764374006
39801,xamoterol,IN,349941002,Xamoterol-containing product,INDIRECT,http://snomed.info/id/349941002,764374006
39841,xylometazoline,IN,76289007,Xylometazoline-containing product,INDIRECT,http://snomed.info/id/76289007,764374006
3992,epinephrine,IN,65502005,Epinephrine-containing product,INDIRECT,http://snomed.info/id/65502005,764374006
40114,guanfacine,IN,108553003,Guanfacine-containing product,INDIRECT,http://snomed.info/id/108553003,764374006
4333,fenoterol,IN,349924004,Fenoterol-containing product,INDIRECT,http://snomed.info/id/349924004,764374006
435,albuterol,IN,91143003,Albuterol-containing product,INDIRECT,http://snomed.info/id/91143003,764374006
48937,dexmedetomidine,IN,438079000,Dexmedetomidine-containing product,INDIRECT,http://snomed.info/id/438079000,764374006
5033,guanabenz,IN,82951001,Guanabenz-containing product,INDIRECT,http://snomed.info/id/82951001,764374006
5307,hexoprenaline,IN,704988006,Hexoprenaline-containing product,INDIRECT,http://snomed.info/id/704988006,764374006
6023,isoetharine,IN,386181008,Isoetharine-containing product,INDIRECT,http://snomed.info/id/386181008,764374006
6054,isoproterenol,IN,57845006,Isoproterenol-containing product,INDIRECT,http://snomed.info/id/57845006,764374006
6805,metaraminol,IN,41015006,Metaraminol-containing product,INDIRECT,http://snomed.info/id/41015006,764374006
6853,methoxamine,IN,54406003,Methoxamine-containing product,INDIRECT,http://snomed.info/id/54406003,764374006
6876,methyldopa,IN,84078002,Methyldopa-containing product,INDIRECT,http://snomed.info/id/84078002,764374006
6963,midodrine,IN,108539003,Midodrine-containing product,INDIRECT,http://snomed.info/id/108539003,764374006
7247,naphazoline,IN,6232005,Naphazoline-containing product,INDIRECT,http://snomed.info/id/6232005,764374006
7512,norepinephrine,IN,111130009,Norepinephrine-containing product,INDIRECT,http://snomed.info/id/111130009,764374006
7688,metaproterenol,IN,6067003,Metaproterenol-containing product,INDIRECT,http://snomed.info/id/6067003,764374006
7812,oxymetazoline,IN,29129004,Oxymetazoline-containing product,INDIRECT,http://snomed.info/id/29129004,764374006
8163,phenylephrine,IN,54765002,Phenylephrine-containing product,INDIRECT,http://snomed.info/id/54765002,764374006
8792,propylhexedrine,IN,398882009,Propylhexedrine-containing product,INDIRECT,http://snomed.info/id/398882009,764374006
8896,pseudoephedrine,IN,91435002,Pseudoephedrine-containing product,INDIRECT,http://snomed.info/id/91435002,764374006
9388,rimiterol,IN,349926002,Rimiterol-containing product,INDIRECT,http://snomed.info/id/349926002,764374006
9392,ritodrine,IN,89785009,Ritodrine-containing product,INDIRECT,http://snomed.info/id/89785009,764374006
1876376,dupilumab,IN,763589007,Dupilumab-containing product,DIRECT,http://snomed.info/id/763589007,764413006
114934,desirudin,IN,319718008,Desirudin-containing product,DIRECT,http://snomed.info/id/319718008,764885002
15202,argatroban,IN,398738008,Argatroban-containing product,DIRECT,http://snomed.info/id/398738008,764885002
1546356,dabigatran,IN,714788005,Dabigatran-containing product,DIRECT,http://snomed.info/id/714788005,764885002
237057,lepirudin,IN,108995001,Lepirudin-containing product,DIRECT,http://snomed.info/id/108995001,764885002
60819,bivalirudin,IN,400610005,Bivalirudin-containing product,DIRECT,http://snomed.info/id/400610005,764885002
1102129,boceprevir,IN,703961009,Boceprevir-containing product,INDIRECT,http://snomed.info/id/703961009,764890004
1102261,telaprevir,IN,704466001,Telaprevir-containing product,INDIRECT,http://snomed.info/id/704466001,764890004
114289,indinavir,IN,108695003,Indinavir-containing product,DIRECT,http://snomed.info/id/108695003,764890004
134527,nelfinavir,IN,108706004,Nelfinavir-containing product,DIRECT,http://snomed.info/id/108706004,764890004
1482790,simeprevir,IN,714167009,Simeprevir-containing product,INDIRECT,http://snomed.info/id/714167009,764890004
1597373,paritaprevir,IN,714428008,Paritaprevir-containing product,INDIRECT,http://snomed.info/id/714428008,764890004
1734630,grazoprevir,IN,816104003,Grazoprevir-containing product,INDIRECT,http://snomed.info/id/816104003,764890004
190521,abacavir,IN,116084008,Abacavir-containing product,DIRECT,http://snomed.info/id/116084008,764890004
190548,tipranavir,IN,418721002,Tipranavir-containing product,DIRECT,http://snomed.info/id/418721002,764890004
1939323,voxilaprevir,IN,816106001,Voxilaprevir-containing product,INDIRECT,http://snomed.info/id/816106001,764890004
1940635,glecaprevir,IN,816101006,Glecaprevir-containing product,INDIRECT,http://snomed.info/id/816101006,764890004
195088,lopinavir,IN,129475001,Lopinavir-containing product,DIRECT,http://snomed.info/id/129475001,764890004
228656,amprenavir,IN,116088006,Amprenavir-containing product,DIRECT,http://snomed.info/id/116088006,764890004
343047,atazanavir,IN,413591007,Atazanavir-containing product,DIRECT,http://snomed.info/id/413591007,764890004
358262,fosamprenavir,IN,407018001,Fosamprenavir-containing product,DIRECT,http://snomed.info/id/407018001,764890004
460132,darunavir,IN,424096001,Darunavir-containing product,DIRECT,http://snomed.info/id/424096001,764890004
83395,saquinavir,IN,108700005,Saquinavir-containing product,DIRECT,http://snomed.info/id/108700005,764890004
85762,ritonavir,IN,108693005,Ritonavir-containing product,DIRECT,http://snomed.info/id/108693005,764890004
1374,benserazide,IN,420240007,Benserazide-containing product,DIRECT,http://snomed.info/id/420240007,764891000
2019,carbidopa,IN,386107009,Carbidopa-containing product,DIRECT,http://snomed.info/id/386107009,764891000
2197878,pitolisant,IN,789360005,Pitolisant-containing product,DIRECT,http://snomed.info/id/789360005,765158000
1300786,mirabegron,IN,703804000,Mirabegron-containing product,DIRECT,http://snomed.info/id/703804000,765319001
2472254,vibegron,IN,1149380006,Vibegron-containing product,DIRECT,http://snomed.info/id/1149380006,765319001
1148138,icatibant,IN,715582002,Icatibant-containing product,DIRECT,http://snomed.info/id/715582002,765342008
1798288,obeticholic acid,IN,763557003,Obeticholic acid-containing product,DIRECT,http://snomed.info/id/763557003,765344009
1000082,alcaftadine,IN,447209009,Alcaftadine-containing product,INDIRECT,http://snomed.info/id/447209009,766779001
10032,stanozolol,IN,66602007,Stanozolol-containing product,INDIRECT,http://snomed.info/id/66602007,766779001
1005921,ulipristal,IN,703737005,Ulipristal-containing product,INDIRECT,http://snomed.info/id/703737005,766779001
1009,antithrombin III,IN,109001008,Antithrombin III-containing product,INDIRECT,http://snomed.info/id/109001008,766779001
10104,streptodornase,IN,419872008,Streptodornase-containing product,INDIRECT,http://snomed.info/id/419872008,766779001
10106,streptokinase,IN,319810009,Streptokinase-containing product,INDIRECT,http://snomed.info/id/319810009,766779001
1011650,pegloticase,IN,765128006,Pegloticase-containing product,INDIRECT,http://snomed.info/id/765128006,766779001
1012892,fingolimod,IN,715640009,Fingolimod-containing product,INDIRECT,http://snomed.info/id/715640009,766779001
10167,sulbactam,IN,398916003,Sulbactam-containing product,INDIRECT,http://snomed.info/id/398916003,766779001
10237,sulindac,IN,89505005,Sulindac-containing product,INDIRECT,http://snomed.info/id/89505005,766779001
10239,sulpiride,IN,321506004,Sulpiride-containing product,INDIRECT,http://snomed.info/id/321506004,766779001
10255,suprofen,IN,398627003,Suprofen-containing product,INDIRECT,http://snomed.info/id/398627003,766779001
103,mercaptopurine,IN,1039008,Mercaptopurine-containing product,INDIRECT,http://snomed.info/id/1039008,766779001
10318,tacrine,IN,108494008,Tacrine-containing product,INDIRECT,http://snomed.info/id/108494008,766779001
10322,talampicillin,IN,96073006,Talampicillin-containing product,INDIRECT,http://snomed.info/id/96073006,766779001
10324,tamoxifen,IN,75959001,Tamoxifen-containing product,INDIRECT,http://snomed.info/id/75959001,766779001
10362,teniposide,IN,7959004,Teniposide-containing product,INDIRECT,http://snomed.info/id/7959004,766779001
10368,terbutaline,IN,45311002,Terbutaline-containing product,INDIRECT,http://snomed.info/id/45311002,766779001
10379,testosterone,IN,109033004,Testosterone-containing product,INDIRECT,http://snomed.info/id/109033004,766779001
10390,tetrabenazine,IN,323260004,Tetrabenazine-containing product,INDIRECT,http://snomed.info/id/323260004,766779001
1040005,ceftaroline,IN,714785008,Ceftaroline-containing product,INDIRECT,http://snomed.info/id/714785008,766779001
1040028,lurasidone,IN,715585000,Lurasidone-containing product,INDIRECT,http://snomed.info/id/715585000,766779001
10402,dronabinol,IN,108415005,Dronabinol-containing product,INDIRECT,http://snomed.info/id/108415005,766779001
1043,apomorphine,IN,67939000,Apomorphine-containing product,INDIRECT,http://snomed.info/id/67939000,766779001
10432,thalidomide,IN,404878004,Thalidomide-containing product,INDIRECT,http://snomed.info/id/404878004,766779001
10438,theophylline,IN,66493003,Theophylline-containing product,INDIRECT,http://snomed.info/id/66493003,766779001
1044584,tesamorelin,IN,765123002,Tesamorelin-containing product,INDIRECT,http://snomed.info/id/765123002,766779001
1045453,eribulin,IN,767582004,Eribulin-containing product,INDIRECT,http://snomed.info/id/767582004,766779001
10463,thiamphenicol,IN,713763007,Thiamphenicol-containing product,INDIRECT,http://snomed.info/id/713763007,766779001
10473,thiotepa,IN,88997008,Thiotepa-containing product,INDIRECT,http://snomed.info/id/88997008,766779001
10485,thioguanine,IN,72623000,Thioguanine-containing product,INDIRECT,http://snomed.info/id/72623000,766779001
10510,thiothixene,IN,62529008,Thiothixene-containing product,INDIRECT,http://snomed.info/id/62529008,766779001
10528,thrombin,IN,415715002,Thrombin-containing product,INDIRECT,http://snomed.info/id/415715002,766779001
1056,aprotinin,IN,109008002,Aprotinin-containing product,INDIRECT,http://snomed.info/id/109008002,766779001
10561,moxisylyte,IN,319442006,Moxisylyte-containing product,INDIRECT,http://snomed.info/id/319442006,766779001
105694,epoetin alfa,IN,108964008,Epoetin alfa-containing product,INDIRECT,http://snomed.info/id/108964008,766779001
105695,epoetin beta,IN,327623006,Epoetin beta-containing product,INDIRECT,http://snomed.info/id/327623006,766779001
10579,thyrotropin,IN,326013007,Thyrotrophin-containing product,INDIRECT,http://snomed.info/id/326013007,766779001
10580,thyrotropin-releasing hormone,IN,412496008,Protirelin-containing product,INDIRECT,http://snomed.info/id/412496008,766779001
10580,thyrotropin-releasing hormone,IN,73805002,Thyrotropin releasing factor-containing product,INDIRECT,http://snomed.info/id/73805002,766779001
10591,ticarcillin,IN,1148001,Ticarcillin-containing product,INDIRECT,http://snomed.info/id/1148001,766779001
10594,ticlopidine,IN,108971003,Ticlopidine-containing product,INDIRECT,http://snomed.info/id/108971003,766779001
10597,tilidine,IN,96185000,Tilidine-containing product,INDIRECT,http://snomed.info/id/96185000,766779001
10600,timolol,IN,85591001,Timolol-containing product,INDIRECT,http://snomed.info/id/85591001,766779001
10634,tolazoline,IN,4220008,Tolazoline-containing product,INDIRECT,http://snomed.info/id/4220008,766779001
10689,tramadol,IN,108507005,Tramadol-containing product,INDIRECT,http://snomed.info/id/108507005,766779001
10734,tranylcypromine,IN,89092006,Tranylcypromine-containing product,INDIRECT,http://snomed.info/id/89092006,766779001
10763,triamterene,IN,12512008,Triamterene-containing product,INDIRECT,http://snomed.info/id/12512008,766779001
107770,mepenzolate,IN,74022005,Mepenzolate-containing product,INDIRECT,http://snomed.info/id/74022005,766779001
107771,demecarium,IN,70934008,Demecarium-containing product,INDIRECT,http://snomed.info/id/70934008,766779001
107784,colfosceril,IN,770887003,Colfosceril-containing product,INDIRECT,http://snomed.info/id/770887003,766779001
10798,trientine,IN,109102003,Trientine-containing product,INDIRECT,http://snomed.info/id/109102003,766779001
10811,trihexyphenidyl,IN,2190009,Trihexyphenidyl-containing product,INDIRECT,http://snomed.info/id/2190009,766779001
10824,metipranolol,IN,108831007,Metipranolol-containing product,INDIRECT,http://snomed.info/id/108831007,766779001
10825,trimeprazine,IN,8109005,Trimeprazine-containing product,INDIRECT,http://snomed.info/id/8109005,766779001
10828,trimethaphan,IN,350607006,Trimethaphan-containing product,INDIRECT,http://snomed.info/id/350607006,766779001
10847,tripelennamine,IN,25014009,Tripelennamine-containing product,INDIRECT,http://snomed.info/id/25014009,766779001
10849,triprolidine,IN,25995007,Triprolidine-containing product,INDIRECT,http://snomed.info/id/25995007,766779001
10869,tropicamide,IN,9190005,Tropicamide-containing product,INDIRECT,http://snomed.info/id/9190005,766779001
1091643,azilsartan,IN,448917007,Azilsartan-containing product,INDIRECT,http://snomed.info/id/448917007,766779001
10917,tubocurarine,IN,37803001,Tubocurarine-containing product,INDIRECT,http://snomed.info/id/37803001,766779001
1091836,roflumilast,IN,714680006,Roflumilast-containing product,INDIRECT,http://snomed.info/id/714680006,766779001
1092437,belimumab,IN,704193005,Belimumab-containing product,INDIRECT,http://snomed.info/id/704193005,766779001
1094833,ipilimumab,IN,704649006,Ipilimumab-containing product,INDIRECT,http://snomed.info/id/704649006,766779001
10968,tyrothricin,IN,404827006,Tyrothricin-containing product,INDIRECT,http://snomed.info/id/404827006,766779001
1098413,vandetanib,IN,418520004,Vandetanib-containing product,INDIRECT,http://snomed.info/id/418520004,766779001
10991,unithiol,IN,441993002,Unithiol-containing product,INDIRECT,http://snomed.info/id/441993002,766779001
10995,uracil,IN,420822000,Uracil-containing product,INDIRECT,http://snomed.info/id/420822000,766779001
1100072,abiraterone,IN,767857007,Abiraterone-containing product,INDIRECT,http://snomed.info/id/767857007,766779001
1100699,linagliptin,IN,703667006,Linagliptin-containing product,INDIRECT,http://snomed.info/id/703667006,766779001
1102129,boceprevir,IN,703961009,Boceprevir-containing product,INDIRECT,http://snomed.info/id/703961009,766779001
1102261,telaprevir,IN,704466001,Telaprevir-containing product,INDIRECT,http://snomed.info/id/704466001,766779001
1102270,rilpivirine,IN,703777002,Rilpivirine-containing product,INDIRECT,http://snomed.info/id/703777002,766779001
11055,urokinase,IN,319826005,Urokinase-containing product,INDIRECT,http://snomed.info/id/319826005,766779001
11118,valproic acid,PIN,13965000,Valproic acid-containing product,INDIRECT,http://snomed.info/id/13965000,766779001
1112973,belatacept,IN,714777004,Belatacept-containing product,INDIRECT,http://snomed.info/id/714777004,766779001
1112990,ezogabine,IN,704476003,Retigabine-containing product,INDIRECT,http://snomed.info/id/704476003,766779001
1114195,rivaroxaban,IN,442539005,Rivaroxaban-containing product,INDIRECT,http://snomed.info/id/442539005,766779001
1114326,indacaterol,IN,703740005,Indacaterol-containing product,INDIRECT,http://snomed.info/id/703740005,766779001
11149,vasopressin (USP),IN,772208008,Antidiuretic hormone-containing product,INDIRECT,http://snomed.info/id/772208008,766779001
1116632,ticagrelor,IN,704464003,Ticagrelor-containing product,INDIRECT,http://snomed.info/id/704464003,766779001
11170,verapamil,IN,47898004,Verapamil-containing product,INDIRECT,http://snomed.info/id/47898004,766779001
11232,virginiamycin,IN,96023008,Virginiamycin-containing product,INDIRECT,http://snomed.info/id/96023008,766779001
11413,zidovudine,IN,27479000,Zidovudine-containing product,INDIRECT,http://snomed.info/id/27479000,766779001
114176,zuclopenthixol,IN,429346008,Zuclopenthixol-containing product,INDIRECT,http://snomed.info/id/429346008,766779001
114289,indinavir,IN,108695003,Indinavir-containing product,INDIRECT,http://snomed.info/id/108695003,766779001
1145945,toceranib,IN,768537000,Toceranib-containing product,INDIRECT,http://snomed.info/id/768537000,766779001
1147220,vemurafenib,IN,703656005,Vemurafenib-containing product,INDIRECT,http://snomed.info/id/703656005,766779001
1147320,brentuximab vedotin,IN,714671006,Brentuximab vedotin-containing product,INDIRECT,http://snomed.info/id/714671006,766779001
1148138,icatibant,IN,715582002,Icatibant-containing product,INDIRECT,http://snomed.info/id/715582002,766779001
1148495,crizotinib,IN,703638005,Crizotinib-containing product,INDIRECT,http://snomed.info/id/703638005,766779001
114934,desirudin,IN,319718008,Desirudin-containing product,INDIRECT,http://snomed.info/id/319718008,766779001
114970,zafirlukast,IN,108614003,Zafirlukast-containing product,INDIRECT,http://snomed.info/id/108614003,766779001
114979,rabeprazole,IN,421279008,Rabeprazole-containing product,INDIRECT,http://snomed.info/id/421279008,766779001
115238,becaplermin,IN,108936003,Becaplermin-containing product,INDIRECT,http://snomed.info/id/108936003,766779001
115552,trovafloxacin,IN,371322001,Trovafloxacin-containing product,INDIRECT,http://snomed.info/id/371322001,766779001
1156,asparaginase,IN,18811003,Asparaginase-containing product,INDIRECT,http://snomed.info/id/18811003,766779001
11636,drospirenone,IN,395275003,Drospirenone-containing product,INDIRECT,http://snomed.info/id/395275003,766779001
11645,deferiprone,IN,329482000,Deferiprone-containing product,INDIRECT,http://snomed.info/id/329482000,766779001
117055,alemtuzumab,IN,391632007,Alemtuzumab-containing product,INDIRECT,http://snomed.info/id/391632007,766779001
117466,tenofovir,IN,395264002,Tenofovir-containing product,INDIRECT,http://snomed.info/id/395264002,766779001
1191,aspirin,IN,7947003,Aspirin-containing product,INDIRECT,http://snomed.info/id/7947003,766779001
1193326,ruxolitinib,IN,703779004,Ruxolitinib-containing product,INDIRECT,http://snomed.info/id/703779004,766779001
119565,tolterodine,IN,109113000,Tolterodine-containing product,INDIRECT,http://snomed.info/id/109113000,766779001
1202,atenolol,IN,87652004,Atenolol-containing product,INDIRECT,http://snomed.info/id/87652004,766779001
121191,rituximab,IN,108809004,Rituximab-containing product,INDIRECT,http://snomed.info/id/108809004,766779001
1223,atropine,IN,73949004,Atropine-containing product,INDIRECT,http://snomed.info/id/73949004,766779001
1227,auranofin,IN,18002004,Auranofin-containing product,INDIRECT,http://snomed.info/id/18002004,766779001
1232150,aflibercept,IN,714627007,Aflibercept-containing product,INDIRECT,http://snomed.info/id/714627007,766779001
1242127,glucarpidase,IN,763579008,Glucarpidase-containing product,INDIRECT,http://snomed.info/id/763579008,766779001
1242987,vismodegib,IN,703813003,Vismodegib-containing product,INDIRECT,http://snomed.info/id/703813003,766779001
1242999,axitinib,IN,429507005,Axitinib-containing product,INDIRECT,http://snomed.info/id/429507005,766779001
1243041,ivacaftor,IN,703824001,Ivacaftor-containing product,INDIRECT,http://snomed.info/id/703824001,766779001
1251,azacitidine,IN,412329008,Azacitidine-containing product,INDIRECT,http://snomed.info/id/412329008,766779001
1256,azathioprine,IN,111165009,Azathioprine-containing product,INDIRECT,http://snomed.info/id/111165009,766779001
12574,gemcitabine,IN,108811008,Gemcitabine-containing product,INDIRECT,http://snomed.info/id/108811008,766779001
1266,azlocillin,IN,55432002,Azlocillin-containing product,INDIRECT,http://snomed.info/id/55432002,766779001
1291301,avanafil,IN,703957003,Avanafil-containing product,INDIRECT,http://snomed.info/id/703957003,766779001
1291609,taliglucerase alfa,IN,715566003,Taliglucerase alfa-containing product,INDIRECT,http://snomed.info/id/715566003,766779001
1292,baclofen,IN,6102009,Baclofen-containing product,INDIRECT,http://snomed.info/id/6102009,766779001
1293254,lucinactant,IN,418250008,Lucinactant-containing product,INDIRECT,http://snomed.info/id/418250008,766779001
1294580,gemtuzumab ozogamicin,IN,386640004,Gemtuzumab ozogamicin-containing product,INDIRECT,http://snomed.info/id/386640004,766779001
1298944,pertuzumab,IN,704227006,Pertuzumab-containing product,INDIRECT,http://snomed.info/id/704227006,766779001
1300488,nonacog alfa,PIN,415245003,Recombinant coagulation factor IX-containing product,INDIRECT,http://snomed.info/id/415245003,766779001
1300786,mirabegron,IN,703804000,Mirabegron-containing product,INDIRECT,http://snomed.info/id/703804000,766779001
1302966,carfilzomib,IN,714783001,Carfilzomib-containing product,INDIRECT,http://snomed.info/id/714783001,766779001
1303098,aclidinium,IN,703923006,Aclidinium-containing product,INDIRECT,http://snomed.info/id/703923006,766779001
1306284,cobicistat,IN,714771003,Cobicistat-containing product,INDIRECT,http://snomed.info/id/714771003,766779001
1306286,elvitegravir,IN,714795001,Elvitegravir-containing product,INDIRECT,http://snomed.info/id/714795001,766779001
1307298,enzalutamide,IN,703684000,Enzalutamide-containing product,INDIRECT,http://snomed.info/id/703684000,766779001
1307404,linaclotide,IN,703686003,Linaclotide-containing product,INDIRECT,http://snomed.info/id/703686003,766779001
1307619,bosutinib,IN,703586005,Bosutinib-containing product,INDIRECT,http://snomed.info/id/703586005,766779001
1310520,teriflunomide,IN,703786007,Teriflunomide-containing product,INDIRECT,http://snomed.info/id/703786007,766779001
1311287,calcitonin,IN,22657006,Calcitonin-containing product,INDIRECT,http://snomed.info/id/22657006,766779001
1311380,interleukin-11,IN,108969003,Interleukin-11-containing product,INDIRECT,http://snomed.info/id/108969003,766779001
1311521,ceftiofur,IN,96044008,Ceftiofur-containing product,INDIRECT,http://snomed.info/id/96044008,766779001
1312358,aldosterone,IN,22474002,Aldosterone-containing product,INDIRECT,http://snomed.info/id/22474002,766779001
1312397,regorafenib,IN,703808002,Regorafenib-containing product,INDIRECT,http://snomed.info/id/703808002,766779001
1314612,altrenogest,IN,96359009,Altrenogest-containing product,INDIRECT,http://snomed.info/id/96359009,766779001
132889,levonordefrin,IN,41470001,Levonordefrin-containing product,INDIRECT,http://snomed.info/id/41470001,766779001
133070,paroxypropione,IN,96381004,Paroxypropione-containing product,INDIRECT,http://snomed.info/id/96381004,766779001
134404,urofollitropin,IN,126185008,Urofollitropin-containing product,INDIRECT,http://snomed.info/id/126185008,766779001
134527,nelfinavir,IN,108706004,Nelfinavir-containing product,INDIRECT,http://snomed.info/id/108706004,766779001
134547,bendamustine,IN,427812009,Bendamustine-containing product,INDIRECT,http://snomed.info/id/427812009,766779001
134615,brimonidine,IN,108827001,Brimonidine-containing product,INDIRECT,http://snomed.info/id/108827001,766779001
134748,rasagiline,IN,419010007,Rasagiline-containing product,INDIRECT,http://snomed.info/id/419010007,766779001
135056,lercanidipine,IN,356862006,Lercanidipine-containing product,INDIRECT,http://snomed.info/id/356862006,766779001
135391,olopatadine,IN,108845001,Olopatadine-containing product,INDIRECT,http://snomed.info/id/108845001,766779001
135447,donepezil,IN,108497001,Donepezil-containing product,INDIRECT,http://snomed.info/id/108497001,766779001
1356552,perampanel,IN,703728005,Perampanel-containing product,INDIRECT,http://snomed.info/id/703728005,766779001
1357536,tofacitinib,IN,704316006,Tofacitinib-containing product,INDIRECT,http://snomed.info/id/704316006,766779001
135775,zolmitriptan,IN,108406003,Zolmitriptan-containing product,INDIRECT,http://snomed.info/id/108406003,766779001
1359,belladonna alkaloids,IN,767227007,Belladonna alkaloid-containing product,INDIRECT,http://snomed.info/id/767227007,766779001
136198,darifenacin,IN,416385001,Darifenacin-containing product,INDIRECT,http://snomed.info/id/416385001,766779001
1363268,cabozantinib,IN,763605009,Cabozantinib-containing product,INDIRECT,http://snomed.info/id/763605009,766779001
1364105,pasireotide,IN,704267007,Pasireotide-containing product,INDIRECT,http://snomed.info/id/704267007,766779001
136411,sildenafil,IN,109123009,Sildenafil-containing product,INDIRECT,http://snomed.info/id/109123009,766779001
1364347,ponatinib,IN,703798002,Ponatinib-containing product,INDIRECT,http://snomed.info/id/703798002,766779001
1364430,apixaban,IN,703906002,Apixaban-containing product,INDIRECT,http://snomed.info/id/703906002,766779001
1364468,teduglutide,IN,715636000,Teduglutide-containing product,INDIRECT,http://snomed.info/id/715636000,766779001
1364479,lomitapide,IN,864003008,Lomitapide-containing product,INDIRECT,http://snomed.info/id/864003008,766779001
1368001,alogliptin,IN,703669009,Alogliptin-containing product,INDIRECT,http://snomed.info/id/703669009,766779001
1368476,zeranol,IN,126176008,Zeranol-containing product,INDIRECT,http://snomed.info/id/126176008,766779001
1369713,pomalidomide,IN,703790009,Pomalidomide-containing product,INDIRECT,http://snomed.info/id/703790009,766779001
1371041,ado-trastuzumab emtansine,PIN,896752005,Trastuzumab emtansine-containing product,INDIRECT,http://snomed.info/id/896752005,766779001
1373458,canagliflozin,IN,703681008,Canagliflozin-containing product,INDIRECT,http://snomed.info/id/703681008,766779001
1373478,dimethyl fumarate,IN,764365009,Dimethyl fumarate-containing product,INDIRECT,http://snomed.info/id/764365009,766779001
1374,benserazide,IN,420240007,Benserazide-containing product,INDIRECT,http://snomed.info/id/420240007,766779001
1378,benzalkonium,IN,90370005,Benzalkonium-containing product,INDIRECT,http://snomed.info/id/90370005,766779001
138099,gemifloxacin,IN,407087003,Gemifloxacin-containing product,INDIRECT,http://snomed.info/id/407087003,766779001
1390,benzethonium,IN,34929006,Benzethonium-containing product,INDIRECT,http://snomed.info/id/34929006,766779001
139462,moxifloxacin,IN,371296007,Moxifloxacin-containing product,INDIRECT,http://snomed.info/id/371296007,766779001
139825,insulin detemir,IN,414518007,Insulin detemir-containing product,INDIRECT,http://snomed.info/id/414518007,766779001
139896,enfuvirtide,IN,398902008,Enfuvirtide-containing product,INDIRECT,http://snomed.info/id/398902008,766779001
140108,caspofungin,IN,407732005,Caspofungin-containing product,INDIRECT,http://snomed.info/id/407732005,766779001
140587,celecoxib,IN,370187009,Celecoxib-containing product,INDIRECT,http://snomed.info/id/370187009,766779001
141366,naratriptan,IN,108408002,Naratriptan-containing product,INDIRECT,http://snomed.info/id/108408002,766779001
141704,everolimus,IN,428127005,Everolimus-containing product,INDIRECT,http://snomed.info/id/428127005,766779001
1424,benztropine,IN,77390008,Benztropine-containing product,INDIRECT,http://snomed.info/id/77390008,766779001
1424884,vilanterol,IN,720194004,Vilanterol-containing product,INDIRECT,http://snomed.info/id/720194004,766779001
1424911,dabrafenib,IN,703646006,Dabrafenib-containing product,INDIRECT,http://snomed.info/id/703646006,766779001
1425099,trametinib,IN,715545006,Trametinib-containing product,INDIRECT,http://snomed.info/id/715545006,766779001
1426748,iobenguane I-123,PIN,439003007,Iobenguane (123-I)-containing product,INDIRECT,http://snomed.info/id/439003007,766779001
1426890,prolactin,IN,82166002,Prolactin-containing product,INDIRECT,http://snomed.info/id/82166002,766779001
1427179,antithrombin alfa,PIN,433010006,Recombinant human antithrombin III-containing product,INDIRECT,http://snomed.info/id/433010006,766779001
1430438,afatinib,IN,703580004,Afatinib-containing product,INDIRECT,http://snomed.info/id/703580004,766779001
1431738,asparaginase Erwinia chrysanthemi,PIN,398689003,Crisantaspase-containing product,INDIRECT,http://snomed.info/id/398689003,766779001
1433868,dolutegravir,IN,714767001,Dolutegravir-containing product,INDIRECT,http://snomed.info/id/714767001,766779001
1436,bepridil,IN,108530004,Bepridil-containing product,INDIRECT,http://snomed.info/id/108530004,766779001
1440051,lixisenatide,IN,763570007,Lixisenatide-containing product,INDIRECT,http://snomed.info/id/763570007,766779001
1441386,bazedoxifene,IN,895426008,Bazedoxifene-containing product,INDIRECT,http://snomed.info/id/895426008,766779001
1442132,macitentan,IN,715555005,Macitentan-containing product,INDIRECT,http://snomed.info/id/715555005,766779001
1442981,ibrutinib,IN,715598009,Ibrutinib-containing product,INDIRECT,http://snomed.info/id/715598009,766779001
14584,etonogestrel,IN,326451000,Etonogestrel-containing product,INDIRECT,http://snomed.info/id/326451000,766779001
1482502,eslicarbazepine,IN,715615002,Eslicarbazepine-containing product,INDIRECT,http://snomed.info/id/715615002,766779001
1482790,simeprevir,IN,714167009,Simeprevir-containing product,INDIRECT,http://snomed.info/id/714167009,766779001
14845,apraclonidine,IN,330870004,Apraclonidine-containing product,INDIRECT,http://snomed.info/id/330870004,766779001
1484911,sofosbuvir,IN,713645002,Sofosbuvir-containing product,INDIRECT,http://snomed.info/id/713645002,766779001
14851,vigabatrin,IN,322976008,Vigabatrin-containing product,INDIRECT,http://snomed.info/id/322976008,766779001
1487514,umeclidinium,IN,715611006,Umeclidinium-containing product,INDIRECT,http://snomed.info/id/715611006,766779001
